"","1582__44749","36848__487175","33034__329854","83617__246787","53440__287_28111","137732__1510_1465754","28117__179995","1504__39496","287__28111","253239__189722_454154","1510__1465754","452084__293_225991","421767__1547_28118","47877__216947","29430__40214","189722__454154","376805__41976_376804","1613__118748","43263__251535_479117","43770__1827099","587753__529_36835","173480__28026_29466","2741__1597_47715","239974__45067_370979","1280__28025","1506__1311_423605","1467__37734_182710","308892__310300_357276","1661032__1559_36745","840__28038","999468__317_28901","1453492__28454_243924","254__1515_69825","53408__185294","34087__470_511","1580__582_33038","1408__387661","1844653__1522_187452","83263__2173_76759","1465521__36874_43131","59310__1264_1535","386414__28130_76517","529__36835","136857__349096_1661050","29461__29375_291644","1223514__821_187327","37734__182710","441500__38304_39490","293__225991","658457__1113609","1472__851_405446","28026__29466","726__729_301301","56810__13690_305719","202956__28090_271420","1547__28118","1121298__1034636_1646377","1487956__191493_626933","516075__588_410072","33935__905_28446","39483__358742","88688__1307_28126","1597__47715","187491__2139_184870","41976__376804","82135__78342_626937","1401__290588_1121830","1515__69825","1571__33032","1859290__33029_133926","77095__28129_146817","32013__80866_101564","1681__1308_310297","317__28901","1633__76853_103892","582__33038","876__901_29370","40324__39492_218538","48296__28116_39485","821__187327","1264__1535","47884__33069_166486","28091__860_425941","1311__423605","196024__490189","349096__1661050","29375__291644","2173__76759","13690__305719","588__410072","1522__187452","1010__29552_626931","1352__1755629","729__301301","38304__39490","115979__1260_535744","33039__1358_38986","45067__370979","191493__626933","78342__626937","1559__36745","180282__290309","905__28446","28454__243924","470__511","199__60133","481743__1113741","1308__310297","310300__357276","36847__169435_261299","471__234835","1282__39489","39486__839_39497","1902__400390","251535__479117","33069__166486","245__191295","76853__103892","487316__645466","1307__28126","1670__585_216935","202611__328812_536633","29354__106654","28090__271420","1463864__1735_40519","33029__133926","301__46503_47678","39492__218538","2139__184870","28129__146817","1034636__1646377","28116__39485","290588__1121830","36874__43131","57706__84032_309120","80866__101564","1265__626932","851__405446","1660__288965","1254__39482","46867__387090_882211","237258__1303_1590","633701__29348_40520","171685__52226_291645","861__40518_122355","29552__626931","745310__79880_358743","488__43675_328814","901__29370","547163__1680_28037","328812__536633","39645__183417_437898","1727__46228","884684__818_216816","157687__1685_39778","1260__535744","102862__584_589436","1358__38986","169435__261299","839__39497","1113709__817_46506","316__239935_397865","860__425941","40215__84030_454155","1735__40519","585__216935","387090__882211","470565__28125_28132","84032__309120","40518__122355","46503__47678","28130__76517","1303__1590","574930__143393_228603","850__823_204516","52226__291645","43675__328814","1680__28037","1113922__310298_626930","818__216816","1671366__294_1623","238__1630_214856","79880__358743","270498__907_208479","183417__437898","1685__39778","29348__40520","671267__33043_351091","39777__52787_1161942","584__589436","817__46506","28125__28132","1382__35833_45851","239935__397865","84030__454155","310298__626930","823__204516","143393__228603","1630__214856","106648__820_1755626","907__208479","294__1623","52787__1161942","33043__351091","35833__45851","100884__165179_328813","820__1755626","165179__328813"
"ERR1389861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51535808497552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35672800240676,0,-2.18512485980556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78474727806505,0,0,0,0,0,-2.19970529716096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43540103872698,0,0,0,-3.44330813576592,0,0,0,0,0,3.81000133636117,0,0,0,0,0,0,0,0,0,0,-2.75721477468543,0,0,0,0,-5.95028914345002,0,0,-5.96398463726184,0,0,0,0,-2.18388573900113,0,0,0,0,0,-1.80166357428146,0,0,0,0,0,0,-1.78880447990167,0,0,0,0,0,4.77563607713474,0,0,3.78260105787506,0,0,0,0,3.12057284880163,0,-3.09830024399651,0,0,0,0
"ERR1389864",0,0,0,0,0,0,4.41040628065206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.24755367858756,0,-2.11023054827032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89177333286685,5.62492797162086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.65502652528812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31167329684408,0,0,0,0,0,0,0,0,0,5.00869833649817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.00393560063421,0,0,0,0,0,0,0,0,0,-2.26433938207026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9219508553248,0,0,0,0,0,0,0,0,-6.06859598795792,0,0,0,0,0,-2.38033420245222,-0.323240311074709,-4.12285977764118
"ERR1389865",0,0,-4.27203740963494,0,-2.63898728688512,0,0,0,-4.57086006141337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15408926286042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6136001449071,5.46304285488171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561324884830272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16242081398112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.47747352472863,0,0,0,0,0,-6.1686955022121,0,0,0,0,0,-2.44710989150013,-0.229882117403503,-4.23851866378259
"ERR1389866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25832303063101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92222900359457,-2.74241822712713,5.64358103652472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.06144910557716,0,0,0,4.75000770498715,0,0,0,0,0,0,0,0,0,0,-2.48430110010245,0,0,0,0,0,0,-2.43578094887308,0,0,0,-2.57250381662939,-2.46755191338797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21889635955651,0,-4.45570731306695,0,0,0,0,0,4.27392528430176,-4.30293572667671,0,0,0,0,0,0,0,0,0,0,0,0,-5.43380516719823,0,0,0,0,0,0,-0.674257933259631,0
"ERR1389869",0,0,0,0,0,0,0,4.3912428247216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78273924720138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32996934174241,0,0,0,-2.43185242951317,-2.31021131257527,0,0,0,0,0,0,-2.81402760849154,0,0,4.81984576036875,0,0,0,0,0,0,0,0,0,0,0,0,4.03562527997567,0,-4.21209196442662,0,0,0,-2.28107974408485,0,4.00140336960076,0,0,0,0,0,0,0,4.87403879180889,0,0,0,0,0,-3.062876292526,3.95094601287117,0,0,0,0,-2.48206541328677,-5.30505735595322,4.29906340352214
"ERR1389870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74632669678066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32628170187989,0,4.75677737300691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02923810037376,0,0,0,0,0,0,0,0,0,0,0,0,-2.32379899201001,0,-2.23928623477289,0,-2.34952355661409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02493792073869,0,0,-4.06949417363553,0,0,0,0,-2.19513694807639,0,0,0,0,0,0,0,0,0,0,0,3.87855753131625,-2.3867313485458,0,0,0,0,0,0,0,0,3.80208872364,0,0,-5.06686604555047,0,0,0,-4.13393995969872,0,0,-0.116831506914064,0
"ERR1389871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05050556826139,0,0,0,0,0,0,0,0,0,0,0,0,-2.15548399103803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55157982543162,0,0,0,0,0,0,0,0,0,-2.36236447641585,-2.08436345113784,3.73340778737921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53521584275406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0917352991481,0,0,0,3.61022339881035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.02354365408471,0,-4.39112264780358,0,0,0,0,-3.03097540248967,-2.19179753472788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50488042020831,0,0,0,0,0,0,0,0,0,0,-5.24980339360364,0,0,3.7963046900529,0,0,0,0,0,-2.35660365130821,0,0,0,0,0,0,4.08175725736814,0
"ERR1389872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60404600990668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71322058579487,0,4.51033999440538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52277257306362,0,0,0,0,0,-4.6994359067385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88526392272974,0,0,0,0,0,-4.36957027248746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65303987299046,0,4.9974237074134,0,0,0,-2.59934079996659,0,0,0,0,0,0,0,-2.62568806915644,0,0,0,0,0,0,0,0,0,4.59519985452555,0,0,0,0,0,-4.50219033172886,4.54782514060638,-3.0618044326702,0,0,0,0,0,-3.0307281041739,-5.30320084022439,5.2493750603561
"ERR1389876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4774768125952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98428641433226,6.02316652155756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39494661459961,0,0,0,0,0,0,0,0,0,5.16893569396102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1481692179016,0,0,0,0,0,0,0,0,0,-2.45132284073959,-2.70916319331006,0,0,0,0,0,0,0,0,0,0,0,0,-2.3956930723442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.24581570591504,0,0,4.69240829680857,0,0,4.14946212064094,0,0,-5.190499061532,0,0,0,0,0,-2.79518231988354,-0.688702763815359,-4.84139779445654
"ERR1389877",0,-4.00184309142142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17793248777502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.20928824089566,5.50434053185009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.862768511606554,0,0,0,0,0,0,0,0,0,0,-2.44061636044662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87150026059825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.22727153807738,-2.35136252939093,0,0,-4.97358434530343,0,0,0,0,0,0,0,0,-6.02805386762138,0,0,0,-4.07267936791875,0,0,-1.3500191722702,0
"ERR1389879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74297980176245,0,0,3.93691281608018,0,0,0,0,0,0,0,0,0,-2.63092694795688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0189295732189,0,0,0,4.74913405512398,-1.52966117422301,0,0,0,0,0,0,-4.55689914486344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64945087211972,0,0,0,0,0,0,0,0,-2.88916960503484,0,0,0,-2.81662392511414,0,0,0,0,0,0,0,0,0,0,0,-2.19464038920938,0,0,0,0,0,0,0,0,0,-5.00418854760405,0,0,-4.87853574411177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80122865845337,0,0,0,0,0,0,0,0,0,-2.24758047137838,0,0,0,0,0,0,-3.89292357052695,0
"ERR1389885",0,0,0,0,0,0,0,0,0,-2.38326990507381,0,0,0,0,0,-4.1279445637377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.69826101742237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091828028994903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29457108820632,-3.06589287672919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76713084566036,0,0,-3.97431370635196,0,0,-5.31028223305846,0,0,0,0,0,-4.9192798415166,0,0,0,-0.143689918332029,0,0,-0.378543838508689,0
"ERR1389892",0,0,0,0,-2.69971632660419,0,4.23412857426795,0,-4.67604584370167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85598171802796,0,0,0,0,0,0,-2.05473650798521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94670544111229,0,-2.0626939139254,0,0,0,0,0,0,0,0,0,0,0,-3.55890802799703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57269065938189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01598695947913,0,0,0,0,0,0,-2.37676950118897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49179184121416,0,0,0,0,0,0,0,0,0,0,4.11668553393943,0,0,0,0,0,0,0,0,-5.41294388251348,0,0,0,0,0,0,-1.75660500975679,0
"ERR1389895",0,0,0,0,0,0,0,0,0,-2.37378838118324,0,0,0,0,0,-4.11152208262604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79037255260015,0,0,0,-2.58213230140867,0,0,0,0,-2.82761039906089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42376410789824,4.89756487518358,4.47238433790457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19808258044161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59458509140084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.493953202867,0,0,0,0,0,0,0,0,-5.94231646467096,0,0,0,0,0,0,-1.16951558257644,0
"ERR1389899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42896246426196,0,0,0,0,0,0,0,0,0,-2.7443004144823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.20708639777942,0,0,-2.18137214486987,4.75326774911567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58759078224994,0,0,0,0,-2.7972466807352,0,0,0,0,3.77824738513012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4818387040538,0,0,-2.30738839488433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84497337233677,0,0,0,-2.55454118376554,0,0,0,0,-3.99651393273446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42459512030905,0,0,-2.53727217120041,0,0,0,0,0,5.69707977562018,-4.39468431314971,0
"ERR1389903",0,0,0,0,0,0,4.10122885462574,0,0,-2.41085959402717,0,0,0,0,0,-4.17573130676993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15791688576766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10533419213045,0,5.46967249222927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3785965952508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12732643540715,0,0,0,0,0,0,0,0,0,0,0,0,-2.40606844184355,0,0,0,0,0,0,0,0,-0.778707180029737,0,0,-5.36217985231103,0,0,0,-4.16743278776112,0,0,-1.07987804828534,0
"ERR1389905",0,0,0,0,0,-2.53418125165962,4.47296849197684,0,0,0,-4.38933068346295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36404878564365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43444926341431,-5.6058511425807,0,0,0,0,0,0,0,0,-4.0946526083063,0,0,0,-2.49514921152052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21658981268221,0,0,0.134416164835247,0,0,4.32172520681897,0,0,-2.82110541911959,0,0,0,0,0,-3.0728483357058,-4.88629791942302,-5.32232944139591
"ERR1389906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43478823953641,-2.52495965745402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12474387469109,0,0,4.21717693654825,0,0,0,-4.37335841377206,0,0,0,0,0,0,0,0,0,0,-2.3427250586002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68016434403573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59462981510024,0,0,0,0,-4.05771882966032,-2.37428830806325,0,0,0,0,0,0,0,0,0,0,4.49403066658665,-5.45030382055031,0,0,0,-4.1123879813823,0,-2.53952048556159,-1.49887559734367,4.39857850785467
"ERR1389907",0,0,0,-4.04195528132808,0,0,0,0,0,-2.21617687729834,0,0,0,0,0,-3.83853095004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26003241383363,0,0,0,0,-2.85603576894363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58431618133478,4.94679906004442,-3.91449096751238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47616692889423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.56581085698997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152498851812314,0,0,-5.54352189528257,0,0,0,0,0,0,-0.0647800790293562,0
"ERR1389914",0,0,0,0,0,0,4.93195408924002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63485891256984,-2.92037868763594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05824426432677,0,0,0,0,0,0,-4.56370950734665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57010857203459,0,0,0,0,-2.66375076818794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47085615659224,0,0,0,0,0,0,0,-4.45155862773221,0,0,-2.69808228020029,0,0,0,0,0,0,0,-2.98741948159146,0,0,0,0,0,0,0,0,-4.61375166920214,0,0,0,0,0,0,0,0,4.6732155923082,0,0,0,0,0,0,-4.27964840141212,0,0,0,0,0,0,5.17436232563748,0,0,0,0,0,-2.94418292854721,0,0,0,0,0,0,-5.0994744190207,0
"ERR1389917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35484800040755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63817435713098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.81076718837673,0,0,0,0,-2.65565577086565,4.56945202577622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01064936883155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5997307225528,0,0,0,0,0,0,0,0,-2.63252257251501,0,0,0,-2.59288742723363,0,0,0,0,0,0,0,0,0,0,-3.48254686302254,0,0,0,0,0,0,0,0,0,0,-4.55966284766793,0,0,-4.4910127622752,0,0,0,0,-2.01064936883155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48254686302254,0,0,-5.14109841222971,0,0,0,0,0,0,-0.0271190902557877,0
"ERR1389918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85604611830265,0,0,0,0,0,0,-2.29893115401067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94681698566007,0,-2.14152826140527,0,0,0,0,0,0,0,0,0,0,0,-3.98186556184943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70923575459857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50172481854458,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51048460279457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33311449227525,0,0,0,0,0,-0.329950113353409,0,0,-5.65080524962011,0,0,0,0,0,-2.85053899837645,-1.89993999499101,4.9372783741445
"ERR1389920",0,0,0,0,-2.86143341114157,0,0,0,4.95614805057232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16327475029566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01485097067408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71996715467507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.14335370525406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.44624908470931,0,0,0,0,0,0,0,0,1.98034670852216,0,0,0,0,0,0,0,0,0,-0.967487903259986,0,-2.50497689511651,0,0,0,0,-1.67573820415458,0
