"","626930__39484_166486","253239__397865_454154","818__1515","397865__454154","43263__28091_35825","1661032__1467_487698","1681__1670_405446","101564__38986_1746653","1229909__729_39492","39484__166486","1522__1725_88688","1307__228603_310514","1465521__1613_118748","2173__285_191295","481743__1113741","1888__67269_83617","1613__118748","157687__228604","199__60133","1282__1311_386414","202611__1401_290588","729__39492","529__587753","39483__1547_29360","106648__173480","36835__239974","100884__29461_79880","376806__671267","421767__821_46503","28091__35825","536633__1685_216816","511__34087_196024","1144673__40216_216778","228603__310514","225991__290309","370979__490189","28454__1113609","70775__1844653","28090__271420","38304__441500","1670__405446","589437__28137_470565","38286__33031_40518","153721__1611423","34038__36745","28026__78342","38986__1746653","726__1303_1379","850__1472","28126__33935","13690__56810","243924__1453492","106654__471_48296","33029__187491","1725__88688","1401__290588","93064__28111_376804","821__46503","43770__1687_305719","67269__83617","1467__487698","185293__470_1148157","245__588932","1254__2741","1547__29360","33031__40518","29430__202956","76759__83263","1512__358742","285__191295","1580__1590_47884","137732__1902_1121830","40216__216778","41976__851_251535","28111__376804","53363__28128_387661","52226__39482_284042","46228__191493","1267__329854_351091","79883__43131_84032","1280__820_28116","29461__79880","33034__1827099","53412__823_47678","136857__626932","153151__1265_179995","487316__387090_454155","999468__287_33069","1034636__582_588","28038__349096_410072","301__907_1623","28135__28125_301301","633701__1646377","329854__351091","1358__39485_187327","147802__33043_44749","254__40214_40519","1590__47884","1710__52787_309120","28128__387661","658457__310297_328812","122355__317_882211","1859290__1260_1223514","39496__46506_328813","32013__293_294","1685__216816","137591__246787_310298","43131__84032","823__47678","216947__1535_69825","871324__37734_291644","387090__454155","1633__1680_1735","308892__1504_40324","1265__179995","287__33069","36848__28132_214856","1465754__165179_218538","310297__328812","40214__40519","35833__208479","28125__301301","820__28116","39485__187327","28446__817_487175","582__588","33043__44749","52787__309120","291645__189722_1755626","341225__29348_40520","574375__28118_261299","349096__410072","46506__328813","38288__33038_108980","437898__516075","246787__310298","839__1689","907__1623","317__882211","1504__40324","1535__69825","293__294","37734__291644","1680__1735","28132__214856","384638__1630_169435","316__1264_28037","189722__1755626","77095__28901_589436","1510__204516_239935","1260__1223514","28118__261299","817__487175","33038__108980","1311__386414","29348__40520","1597__1308_1161942","165179__218538","28137__470565","1264__28037","28901__589436","39490__57706","53408__1661050","204516__239935","535744__585_879","47770__59310","163877__102862_183417","1303__1379","1308__1161942","860__425941","840__1121298","34087__196024","1687__305719","470__1148157","2088__626937","1691__626931","1630__169435","1352__584_28117","471__48296","1364__901_1113922","488__29466","237258__105229_202955","1902__1121830","851__251535","39482__284042","861__1463864","197614__1463837","105229__202955","584__28117","28130__76517","585__879","39778__43675","901__1113922","102862__183417"
"ERR1843612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.85934087462608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888333433119656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46158002203879,0,0,0,0,0,0,-3.0669335314269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31208469986802,0,0,0,0,0,0,0,-0.212594209516337,0,0,0,0,0,0,-2.85844243455163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60560509273498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95096752715429,0,0,0,-4.51304040507721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843616",0,-2.74411222609482,0,4.75294179726717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16594795445272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75153190366199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6044151535162,0,-1.94282219395633,0,0,-2.55781041639859,0,0,0,0,0,0,0,-2.09775011027881,0,-4.51097936989235,0,-2.40073650138502,0,0,0,0,0,0,0,0,0,0,-2.18688866592178,0,4.43025759733127,0,0,0,0,0,0,0,0,0,0,0,0,-3.63340977258611,-3.36506675000479,0,0,0,-4.15819759598401,0,-2.82464765070881,0,0,0,0,0,0,3.78780227987304,0,0,0,0,0,0,0,0,0,0,0,-4.89243324450773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44686936374168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97324528223128,0,0,0,0,0,0,0,0,0,0,0,4.23810205748433,0,0,0,0,0,0,0,0,0,0,0.0226544557826396,0,0,0,0,0,0,0,0,0,0,0,-2.43107200082109,0,0,0,0,0,0,0,0,0,0,-2.26149482643934,0,0,-2.37611560294653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2521846151756,-3.91702394044709,4.21074022228025,-4.11555294896054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843624",0,0,0,0,0,0,0,0,-2.66985595181017,0,0,0,0,0,0,0,0,0,0,0,0,-4.62432615742538,0,0,0,0,0,0,-2.68435144392748,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75578429792187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64943308625327,0,0,0,0,0,0,0,-4.77315841870121,0,0,0,0,0,0,0,0,0,0,0,0,-2.51961175691857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36409557833086,-2.43185608035636,0,0,0,0,0,-2.54039410724841,0,0,0,0,0,0,0,0,-2.43087493088001,0,0,0,0,0,0,0,0,4.40009166500283,0,0,0,0,4.21209828787252,0,0,0,0,-3.20723114793845,0,0,0,0,0,0,0,0,0,0,0,-4.21039888712966,0,0,0,0,0,0,-5.55508729984684,0,0,0,0,0,0,0,0,-2.71139112038259,0,0,0,0,0,0,0,0,0,0,0,-4.69626717969374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843630",0,0,-3.02348081576365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15228663683249,0,0.740676377553109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72786980744541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67025680245311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235424333655109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89296964353632,0,0,0,0,0,-2.74646296227351,-4.69504414644071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75701339176384,0,0,0,0,0,0,0,-1.02753678726787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843649",0,-2.47386960945518,0,4.28486785487694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51977160189471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25738930232717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.90991296409313,0,-2.2288650101792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32635805359179,0,0,0,0,0,0,0,0,-3.86050744084289,0,-5.21107478741477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.545680998671896,0,-2.49609723378908,0,0,0,0,0,0,0,4.02937034541802,0,0,0,0,0,-4.32336722955482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843650",0,-2.3920668428469,0,-4.1431813069117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37095640100496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10661694907125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80514970788604,0,-2.65903120525474,0,0,0,0,0,0,0,0,0,0,0,0,-4.85866181689561,-2.58985859420987,0,0,0,0,0,0,0,0,-0.583471796629377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60557714641232,4.4857666695904,0,0,0,0,-2.83070929790401,0,0,0,-1.15030083834246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90293232542737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843653",0,0,0,0,0,0,0,0,-2.20287391574019,0,0,0,0,0,0,0,0,0,0,0,0,-3.81548954473022,0,0,0,0,0,0,0,0,4.42971167060402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32506813520742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02713614123868,0,-2.35605717301298,0,0,-2.68738364154432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95328366996279,0,0,0,0,0,0,0,0,4.08081072919559,-4.65468500658422,-3.2626405029662,-2.35004509366983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.65105911796954,0,0,0,0,0,0,0,-4.0703975023141,0,-1.45743996631263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961548219620064,0,0,0,0,0,0.0352669450547171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25680704190768,0,0,0,0.389294816132308,0,0,0,0,0,-0.331420963876221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33070979046678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.03690777478667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96305839172727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13216768026496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30063371600652,0,-2.27127099583274,0,0,-2.23360425971442,0,0,0,0,0,0,0,0,0,-3.98481448572929,-2.65057001738891,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.86871606182764,-2.22439439753767,0,0,0,0,0,0,0,-2.75763822177103,0,0,0,0,-3.93395676253986,4.59092193913631,0,0,0,0,-3.48454057177126,-2.21971309519513,0,0,0,0,0,0,0,0,0,0,-3.85276411260682,0,0,0,0,0,0,-6.03540131134294,0,0,0,0,0,0,0,-3.84465585910394,0,-4.77636950900131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71536169050747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55510002943972,4.70314440888505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42556306941034,0,0,0,0,0,-4.94493391905016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50555395603202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253576067939685,0,0,0,0,0,-2.93944583516395,0,0,0,0,0,0,0,0,0,-4.28912153754982,0,0,0,0,0,0,0,0,-5.0912695326007,-2.70188707890145,-2.59481229120256,0,0,0,0,0,0,0,0,0,0,-4.67980569697116,0,0,4.49434672446705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843671",0,-2.95397631522154,3.85430650414026,5.1164370623188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4935370986216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3189329453705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28035477478064,0,-2.43002856664446,0,0,-2.37532122922953,0,0,0,0,0,0,0,0,0,-3.94969032920235,-2.15373455552165,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1141770533225,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20893294127197,3.73037767618028,0,0,0,0,-2.85827892369824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.95068431804863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26951875097092,0,0,0,0,0,0,0,0,0,0,-3.9309217854119,0,0,0,0,0
"ERR1843677",0,0,4.03864025813335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23091637200535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59611131131938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32696786912175,0,-5.5369372129284,0,0,0,0,0,0,0,0,0,0,0,0,-4.03042657689915,0,0,0,0,0,0,0,0,0,-2.76874291635501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962611473869069,0,0,0,0,0,-2.82735769970905,-2.65419659191772,0,0,4.7956034042233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.89712718706715,0,-2.7677719383583,0,0,0,0,0,4.59720335047764,0,0,0,0,0,0,0,-4.79392162099997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07752590808838,0,0,0,0,0,2.7631926628798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59838042684974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.56810386650391,0,0,0,0,-1.33787846946761,0,0,0,0,0,0,0,0,0,2.71603556832998,-2.6230048362619,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31727348347039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0913693220362846,0,0,0,0,-1.57508284535747,-1.28512636679429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72812351428929,0,0,0,0,0,0,0,-2.22590416143411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89696388217577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01768863162042,-2.43975863376101,-4.79735372007248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30672901300238,0,0,0,0,0,4.2257859118789,0,0,-0.335120015553764,0,-3.1289916454465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41957250637188,0,-2.71169256964232,0,0,0,0,0,0,0,3.99537184981334,0,0,0,0,0,-4.6967893051275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10830873692384,0,4.82649930816078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38374865796233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.28759597778639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41415015966839,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32057014673171,0,0,0,0,0.116120348103721,0,0,0,0,0,-2.91596909862544,0,0,0,4.18143073364617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05060663212009,0,-2.50632510869227,0,0,0,0,0,0,0,-4.01934539666689,0,0,0,0,0,4.34108242854061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07632953938997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93022934489159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98554005740772,0,-1.87263433246708,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22381047113451,0,0,0,0,-3.34325529561262,0,0,0,0,0,0,0,0,0,-3.24349780783081,0,0,0,0,0,-3.41402576644675,0,0,0,0,0,0,0,0,0,0,-2.74993517440459,0,0,0,0,0,0,0,-3.85175272240865,0,0,0,0,0,-4.76302743958954,-2.54486300402797,0,0,0,0,0,0,0,0,0,0,0,0,-1.92753504982918,0,0,0,0,0,0,0,0,0,0,3.33858863967395,0,4.4078320212788,0,0,0
"ERR1843715",0,-2.30954994723399,0,4.0002578512273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42558908311051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49417674415056,-2.05619842032346,-2.33644498091924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.672335452921,0,0,0,0,0,3.5614401344431,0,0,4.04684141604142,0,-2.63685358845884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56716438733103,0,0,0,0,0,0,0,0,0,0.436071784252166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843719",0,0,0,0,0,0,0,0,-1.32998303381035,0,0,0,0,0,0,0,0,0,0,0,0,-2.30359818776411,0,0,0,0,0,0,-1.27723364828793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21223357197125,0,0,0,0,0,0,0,0,0,0,0,0,-1.23265195522715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38757762177238,0,0,0,0,0,0,0,0,0,-2.13501581450254,0,0,0,1.24793814687401,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40335494035535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36403935621761,0,0,0,0,0,0,0,0,0,-1.54588343574609,-1.1454615699671,0,0,0,0,0,0,0,0,0,0,2.67754865329136,0,0,-1.98399763730063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843728",0,-2.29992262060588,3.65742326398483,-3.98358283236635,0,0,0,0,-2.16192567868166,0,0,0,0,0,0,0,0,0,0,0,0,-3.74456511766446,0,0,0,0,0,0,-3.24664502410761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62335413589506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32149544027381,0,-5.61420930388124,0,0,0,0,0,0,0,0,0,0,0,0,-4.02094805209372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29366956544395,0,0,0,0,0,-2.50079939514408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33151161192707,0,-2.57652009867707,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46266371763106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27271347735112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93645521381867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06199771783356,0,0,0,0,0,0,-1.42270123354074,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84254480506678,0,-2.50929348391383,0,0,0,0,0,0,0,0,0,0,0,-2.46419082048348,0,0,0,0,0,0,3.5714848123788,0,0,0,0,0,-2.51171288508357,-1.48687218930129,0,0,4.34622380524028,0,0,0,0,0,-4.86618443172041,0,0,0,0,0,0,0,0,-4.35041433099016,0,0,0,0,0,0,0,-2.575338176231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07800950692916,0,0,0,0,0,0,0,0,0,0,-3.59921804461246,0,0,0,0,0
"ERR1843735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46279885942535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53364194577851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91534588673306,0,0,0,0,0,0,0,0,0,0,-1.66475809492866,0,0,0,0,0,0,0,0,0,0,0,2.94176567518551,0,-0.10016297092566,0,0,0,0,0,0,0,0,-1.5883285518683,0,0,0,0,0,-2.88344560272801,0,0,0,0,-2.04476298508427,-3.05136779575926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54163337960215,0,0,0,0,0,0,0,-0.10900059125325,0,2.75106575094819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843745",0,-4.12868077074961,0,-0.220285747648723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59128636466067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97458902617683,4.48823964055273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42008851740621,0,0,0,-2.10020728747232,0,-2.61384622995603,0,0,0,0,0,0,0,0,0,0,0,0,-3.63766572832848,0,0,0,0,0,0,0,0,0,0,0,0,-2.04093730056152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52731447345621,0,0,0,0,0,-2.15000461403358,0,0,0,0,0,0,-3.53500709963503,0,0,0,0,0,0,0,0,0,0,0,-3.72391722801368,0,-2.19787138620013,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.80682490940046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843748",0,0,4.5339628829626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23452251822345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60235733978864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.44588216123188,0,0,-2.38196588118832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25798687012989,0,0,0,0,0,0,0,4.12568592811375,-2.30219735194315,0,0,0,0,0,0,0,0,-3.9109479818884,0,0,0,0.647075482964751,0,-2.66889862201433,0,0,0,-3.3263869691431,0,0,0,0,0,0,0,0,0,0,0,-3.98752278261606,0,0,0,0,0,0,-5.7614712361909,0,0,0,0,4.62266801357938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843755",0,0,0,0,0,0,0,0,0,0,0,-2.27153583261326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93441547329944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2108458904072,0,-1.86493761504534,0,0,0,0,-1.97737397639572,0,0,0,0,0,0,0,-3.82929740989013,-2.38713918235865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98486538567284,0,0,0,0,-3.42491219268189,0,0,-3.6616191073123,0,0,0,0,-3.23016670220486,4.13464634858361,0,0,0,0,-2.74921575320455,0,0,0,0,0,0,0,0,0,0,0,-3.43788769417016,0,0,0,0,0,0,-4.76178136551902,0,0,0,0,0,0,0,0,-2.1004525597008,6.34211033182991,0,0,0,0,0,0,0,0,0,0,-3.63809055228989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
