"","820__371601","397865__349096_357276","384638__39777_39778","821__29466","291644__310298","1311__40520_47678","349096__357276","33031__471189","1358__861_39950","47884__86185","52242__1604_240427","1604__240427","35701__264463","28137__1383_470565","173480__70995_257003","1282__33934","1599__309120_576610","652716__425941_633701","76122__1134563","1383__470565","40681__427918","33035__1671366","139208__217168","46506__218538","536633__33043_341225","285__729_28037","623__28901_62322","47879__839_454154","1613__1596_520080","1465754__166486_301302","39777__39778","70995__257003","31971__84031_86668","1496__823_208479","28446__169435","1402__587753","1379__187327_487175","907__39029_52227","40520__47678","47877__29370_1042156","39491__40519","390877__29363_147207","55969__29367_31998","1598__33959","1596__520080","1338__1356","39486__88233_255723","85338__114702_328813","28135__60519_180332","122355__39496_1661059","78345__1680_351091","28901__62322","83661__1735_28447","729__28037","839__454154","1515__1535_74426","1307__1322_1532","39488__1547_84112","37734__1352_33039","823__208479","861__39950","1265__36847_1002672","29363__147207","261299__1630_28141","1492__1559","1343__1308_44749","101564__165179_1661032","29367__31998","114702__328813","852__850_1512","166486__301302","187327__487175","1113588__1303_1078480","1680__351091","1590651__851_39484","43305__39492_180311","1352__33039","1535__74426","745368__52226_89014","1349__840_1304","165179__1661032","1322__1532","1547__84112","36847__1002672","40518__46503_69825","387090__573_34062","818__310297","1735__28447","29370__1042156","1308__44749","850__1512","851__39484","309120__576610","60519__180332","89093__582_1428","39496__1661059","1630__28141","33043__341225","28026__376806","840__1304","1363__2751","39492__180311","358742__860_115979","35785__856_33038","1522__301301","52226__89014","1303__1078480","89152__1590_1297750","28125__853_204516","71667__562_1502","573__34062","425941__633701","582__1428","84031__86668","39029__52227","46503__69825","410072__817_1755626","88233__255723","856__33038","1590__1297750","562__1502","860__115979","853__204516","817__1755626","39485__97478"
"SRR1185377",0,0,0,4.64999074384483,-4.32558468012686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97357343361823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111099948854878,0,0,0,0,-2.31834871631371,0,0,0,0,0,0,0,0,-2.82426679783374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.01549776631744,0,4.8917735879779,0,0,0,-5.49830960189352,0,0,0,0,0,0,-1.22248158987877,0
"SRR1185378",0,5.10289540560244,0,5.08956903156578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18004163006215,0,0,0,0,0,0,0,0,-2.37251080762546,0,0,0,0,0,0,0,0,-2.23751029387409,0,0,0,0,0,0,-3.77594286588291,0,4.10930926031357,0,0,0,-5.62623883896321,0,-3.87548151144829,0,0,0,0,0.109754205459224,0
"SRR1185381",-4.03563202798227,4.83955583934851,0,5.44810268004173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10652025400184,0,0,0,-2.57657953039701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46276665638958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.22214101835076,0,0,0,0,0,0,0.0188878752405253,0
"SRR1185383",0,0,0,0,-4.73541607125171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77924190189743,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81378818061071,0,0,0,0,4.62907706743851,-5.41053472622356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23346508898238,0,0,0,0,0,0,-0.6259369733213,0.441237309706987
"SRR1185981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55486580448825,0,0,0,0,0,0,0,-2.37810674471073,0,0,0,4.00710731557544,0,0,0,0,0,0,0,0,0,3.53018598126927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR1185985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06153315330507,0,0,0,0,0,0,0,0,-1.95648434268645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19038588912539,0,0,0,0,-3.38873028574593,0,0,0,0,-1.81195733802239,0,0,0,0,0,0,-3.68394680206896,0,0,0,0,0,0,0,0,0,0,3.13840217060203,0,0,0.231576351378444,0,0,0,0,0,0,0,0,0,6.38078303356432,0,0,-2.7688004286882,2.75816760190977,0,0,0,0,0,-5.99562377088899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR1186018",0,-2.12128280712134,0,0,0,0,3.67416959915648,0,0,0.990000943331153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09028121385998,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08789079092703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41652559768002,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.18554511297254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.676760887303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR1186022",3.95229083966576,0,-4.04832766976851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06018848702629,0,0,0,0,-0.503185078341437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.56835113269799,0,0,0,-3.17581421339755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77782977001684,0,0,0,0,0,0,0,0,0,5.50067157300395,0,-1.75550053574374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24010000389505,0,0,3.18034784095584,0,0,0,0,0,0,0,0,-3.04061612062255,0,0,-3.87996702078146,0,0,0,0,0,0
"SRR1186030",0,-2.1852813898602,0,0.10715286344233,0,0,-3.7850183960726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33072351427311,0,0,-2.62871583704205,-2.23874330240099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0369315451165,0,0,0,0,0,0,0,0,0,0,0,-4.55306938841779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73251862634229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66762550764912,0,0,0,0,0,0,0,0,0,0,3.87761714486305,0,0,0,-4.62046291481499,0,0,0,0,0,0
"SRR2918676",0,-2.24982066051909,0,4.1862345657292,0,-2.35119025398168,-3.89680369193724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97127977411025,0,0,0,0,0,0,0,0,0,0,0,0,-4.07238097815704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581075805088574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77433198781806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80528395996443,0,0,0,0,0,0,0,0,0,0,-3.00179529004753,0,0,0,0,-2.41482443384873,0,0,0,0,0,0,0,0,-3.3653414115716,0,0,-4.18259861078475,0,5.19926195628328,0,5.82894230965757,0
"SRR2918683",0,0,0,5.5680387430526,0,-2.68009276573752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64205683925518,0,0,0,0,0,0,0,0,-2.56969316133064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45083911528696,2.95201149318151,0,0,0,0,-2.65322423449479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16389206490136,4.59551917801802,0,0,0,0,0,0,0,0,0,0,0,-3.20245233376949,0,0,0,0,0,0,0,0,0,0,0,0,-2.80692098553729,0,5.54681015090629,0,0,0,0,4.8617297597819,0
"SRR2918686",0,-3.07122518272025,0,3.89706306048086,0,0,-5.31951805795648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07580397234102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25291345505929,0,-0.738197469002804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43348152708421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77582405021245,0,0,0,0,0,0,4.80786828783959,0
"SRR2918705",0.413926900407425,0,0,0,0,-2.79310001204941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.92774806103578,0,0,0,0,0,0,0,0,0,0,0,0,-4.83779113149081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712871155731221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74667927774134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75738806114458,-2.97891102152498,0,0,0,0,0,0,0,0,-2.34802126911413,0,0,-5.15962524050817,0,0,0,4.06689213535802,0
"SRR2918718",0,0,0,0,0,0,0,0,-2.46159678916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33087317381524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30391840764854,0,0,4.26361070658508,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51813684053262,0,0,0,0,0,0,0,-3.99050373854045,0,0,0,4.42550369798512,0,0,0,0,4.36154094821347,0,0,0,0,0,0,0,0,0,0,-2.12894880965284,0,0,0,0,-2.46632477749993,-3.10395783380629,0,0,0,0,0,0,0,-3.61148096683342,0,0,-4.27179982259588,0,3.687447505032,5.37621267270393,6.25526852512345,0
"SRR2918731",0,0,0,0,0,0,0,0,0,0,0,0,0,1.9087494254672,0,0,0,0,1.78960457882926,-0.444819508391456,0,0,0,-4.69617305527969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.614533114175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46901948564456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27646719401395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR2918739",0,-2.50648630134763,0,4.75892526736794,0,0,-4.34136162240949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28617976689766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95977951150273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19463452154656,0,0,0,0,0,0,0,-2.54322782117288,0,0,0,0,0,5.53326930293214,4.40499980149412,4.19380628560112
"SRR2918740",-0.143216955552547,0,0,4.4924567070336,0,-3.38680238025053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62840563893911,0,0,0,0,-5.86611379778913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55253210954307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80817141172692,-3.10284726073801,0,0,0,0,0,0,0,-2.51964707332908,0,0,-4.86389556147345,0,0,5.37428910372416,4.36415674814819,0
"SRR2918806",0,0,0,0,0,0,0,0,0,0,0,0,-0.995631610681716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84649442226912,0,0,0,0,4.93466358201471,0,0,0,0,0,0,0,0,0,-4.95748227212541,4.93027296283153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16370995947747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39431894389993,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14708206035933,0,0
"SRR2918822",0,0,0,0,0,0,0,0,6.22238006334973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19361324678043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79944959557983,0,0,0,0,2.18396978589107,0,0,0,0,0,0,1.91302021227966,0,0,0,0,0,0,-2.80002017582996,0,0,0,3.90043059695456,0,0,-3.2695947773987,0,0,0,0,0,0,0,0,0,4.86299348292475,0,0,0,0,0,0,0,0,0,-5.6631042746164,0,0,0,0,0,0,4.84977720675544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR2918826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35985489809006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93886964772825,0,4.55742181802321,0,0,0,0,0,-2.31819415568196,0,0,0,0,0,-2.56076125454999,0,0,0,0,0,0,0,4.54441651168346,0,0,0,0,0,0,-4.01523005945039,0,0,0,0,0,0,0,0,0,0,-4.43536859893441,0,-2.98762134603566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.17471196511108,0,0,0,0,0,0
"SRR2918833",5.24361623314732,0,0,5.00406832739519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29400260634156,0,0,0,0,-0.678148095060705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10674799582371,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46282950537667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61151063366912,0,0,0,0,0,0,0,0,0,0,0,4.26574583369211,0,0,-4.52326910202131,0,0,0,0,0,0
"SRR2918835",0,0,0,4.6057309407883,0,-5.05354234819242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12191253204425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497307337865846,0,0,0,0,0,0,0,5.01743592990243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98994509431495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.22608910644913,0,0,0,0,0,0,0,-2.3969882934047,0,0,0,0,0,0.284781051239331,4.15170550932475,0
"SRR2918845",0,0,-5.60383456910395,-4.2256726326987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19865098640448,0,0,0,0,0,0,0,0,0,4.19942875576376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36855392153376,0,0,0,0,0,0,0,0,-2.59178242898958,0,0,0,0,0,0,-2.48869618301368,0,0,0,0,0,0,-2.91330692756665,0,4.10245573256299,0,0,0,0,0,0,0,4.48909884917424,0,0,0,0,0,0,0,0,0,-5.04599561658782,0,0,0,-2.3924347685071,0,0,4.31054823358243,0,0,0,0,0,0,0,0,0,0,0,-4.14381857284857,0,0,0,0,0,0
"SRR2918848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310529537413994,-2.50502704477516,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8393898863653,1.77326364269941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33883411588469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33085050796716,0,0,0,0,0,0,0,0,0,0,0,0,-2.53698919134659,0,-4.03715150464684,0,0,0,0,4.39419417766538,0
"SRR2918849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17448837250561,-4.81471869103798,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.06933215613895,5.49832409767369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51543968606163,0,0,0,0,0,0,-0.279901335769533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47532600816143,0,0,0,-2.51931661301405,0,0,0,0,0,0,0,0,-2.63179396788632,0,-4.28739041143224,4.36358437409268,0,0,0,4.5584008674324,0
"SRR2918853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13077207689417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7511794828937,0,0,0,0,0,0,0,0.297436251614182,0,0,0,0,2.51807519562544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29057109781784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01191270706529,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48473502903052,0,0
"SRR2918854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0753963348485,0,0,0,0,0,0,-1.44187873930223,0,0,0,0,0,0,0,0,0,0,0,0,-2.38525803378844,-1.34392022261849,0,0,0,0,0,0,0.473087110966887,0,0,0,0,2.00021941034014,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59450685629803,0,0,0,6.39944103448722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76176688812511,-1.52969729602452,0,0,0,0,0,-2.49740723482482,0,0,0,2.32773810689451,0,2.6495134369152,0,0,0,0,0
"SRR2918945",-0.465857516868966,-2.67850494753553,0,5.0309629660745,0,0,-4.63930665745616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42568641493893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20141211390384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63694566685575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44057875855933,0,0,0,0,0,0,0,0,-3.4226050191675,0,0,-4.22720640969813,0,0,0,5.92812578743835,0
"SRR2918967",0,-2.70161240791464,0,4.53924759106541,-4.63242210319694,-2.79365311188617,-4.67932995286665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38943893754341,0,0,0,0,0,0,0,0,0,-2.49184444204374,0,0,0,0,-4.83874912850975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31600117817787,0,0,0,0,0,0,-3.13025211529104,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42175570418403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98694006482352,0,0,0,0,0,0,0,0,0,0,0,-5.17353195143742,0,0,0,0,0
"SRR4384791",4.20971419907687,0,0,5.60628005794588,0,-2.7569527611623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42658537196085,0,0,0,-2.23723025855894,0,0,0,0,0,0,0,0,-2.84287542091417,0,-4.77518225640042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.87499647605454,0,0,0,0,0,0,0,0,0,0,0,-3.48339279763527,0,0,0,0,-4.9240046686121,0,0,0,0,0,0,0,0,6.03341330822378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62757427094329,0,0,0,0,0,0,0,0,-2.31201775017382,0,0,-4.55109213793452,0,0,0,4.00453221130215,0
"SRR4384792",-5.89981293229435,0,0,0,0,-2.24693175676543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80511969154777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.89179996385772,0,0,0,0,0,0,0,0,-2.77975725006469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81468078981999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99261489116449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4248555925846,0,0,0,0,0,0,-2.78498751253633,0,0,0,4.19997308737406,0,0,4.8237398701578,0
"SRR4384793",5.68071691338142,-2.76199523891208,0,4.38955065256216,0,0,-4.78391608405907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55307981697791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12664777448737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146821191447841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR4384794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55608027064513,0,0,0,0,0,0,0,0,-3.20042159342659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48780718460969,0,0,0,0,0,-2.33800825437235,0,0,5.5432928054554,0,0,0,0,0,0,0,0,0,-1.88832470521121,0,0,0,4.30900844317888,0,0,0,0,-1.86389049044675,0,0,4.04954908508833,0,0,0,0,0,0,0,0,-3.27067433061334,0,0,0,0,0,0,0,0,0,0,0,0,-1.88017000935854,0,-3.22835302919824,0,-3.54754013288148,0,-2.42417878466817,0,0,0,0,0,0,0,0,-3.25654998307625,-6.14451975204037,4.19880082167584,0,0,0,0
"SRR4384796",0,0,0,0,0,-2.4029788083693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60449475009735,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16208138560694,0,0,-2.59352424598844,0,0,0,0,0,0,0,0,-2.30303472649638,0,0,0,0,0,0,0,0,0,0,0,-4.49211576471375,0,0,0,0,0,0,0,0,0,0,3.98897315788722,0,0,0,0,-2.21200081197041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53761435143865,-3.6084111503434,0,-3.83129779271637,0,0,0,-2.81770971207374,0,0,0,0,0,0,0,0,6.24995144699282,0,4.880416382292,4.39527698670769,0,0,0
"SRR4384797",0,0,0,0,0,-1.73965556916549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01317183346478,0,0,-2.50471172479601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33828796566017,0,0,0,-1.49292937407925,0,0,0,0,0,0,0,-1.54308435412327,0,0,0,-1.80049863990109,-1.51373610598474,2.58582952801727,0,0,0,0,0,0,0,0,0,0,-2.6727005017061,0,0,0,0,0,0,0,-2.62186784481704,0,0,0,-4.46381592272527,0,-3.11855512326735,0,0,0,-3.38460899530323,0,0,0,0,0,0,0,0,0.882400143247212,0,5.86231474361984,0,0,0,0
"SRR4384798",5.52102660237603,-2.78076871293548,0,0,0,0,-4.81643269490216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37409786448871,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11205812343521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37476012551883,-5.2560866877511,0,0,0,0,0,0,0,0,0,0,-4.11320519318727,0,0,-0.0154055534644157,0,0
"SRR4384799",0,0,0,0,0,-2.4324400194313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26485819642013,0,0,0,0,0,0,0,0,0,3.65211268908972,0,0,0,4.21310970001885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1560836115842,0,0,0,0,0,-2.21032361784187,0,0,-3.16622802430979,0,0,0,0,0,0,0,0,0,0,0,0,3.73444636063043,-2.35285827791794,0,0,0,0,3.82839280727158,3.59835338837333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.07527008036288,0,0,0,0,0,0,0,0,0,-3.80647879745315,0,0,0,0,0,0,0,0,0
"SRR4384802",0,0,0,5.74604176981639,-5.87654809469629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2279653613329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85894920333213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11433065733626,0,0,0,0,0,-2.02357613665863,0,0,0,0,0,0,0,0,-2.03040866518962,0,-4.47618612985479,0,0,0,-3.66212812250691,0,0,0,0,0,0,0,0,0,0,-3.50493668167669,0,0,0,0,0,0,0,-2.62458367177695,0,0,0,0,0,-3.51677096823653,0,0,0,0,4.54591226823336,0,0,0,0
"SRR4384803",5.46612074798509,0,0,5.32716101277181,-1.35433246393325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83060767107566,0,-2.25210907649288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90076734467269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.87939492970749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.02451968759537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15744306459413,0,0
