"","293__821","839__28116_187327","28116__187327","53440__626930","1680__1685_78342","437898__77095_477666","452084__582_39492","305719__29356_328814","216816__329854","1685__78342","33034__2173_328812","208479__291644_454154","1630__40519","83263__80866_180282","481743__1113741","28130__76517_386414","104663__153721_1611423","1260__69825_166486","529__294_587753","29356__328814","582__39492","876__1382_57706","2173__328812","191295__310514_349096","535744__163877_626935","1308__39484","40216__28090_1144673","1311__1687_415956","291644__454154","41976__817_1582","1532__851_1691","38286__33031_184870","1453492__243924_1646377","32013__225991","1406__1265_38986","28454__1113609","626932__13690_56810","253239__850_626931","82135__28126_387661","34038__33035_39486","254__29430_40214","76517__386414","108980__216778","187452__589436","153721__1611423","34087__196024","106654__471_48296","118748__1735_28901","69825__166486","1746653__1280_28025","1401__79880_290588","471__48296","1633__103892_626937","817__1582","310514__349096","243924__1646377","173480__43770_1223514","102862__1408_28135","487316__28026_29466","850__626931","1265__38986","28126__387661","1487956__823_536633","1282__1504_191493","28127__36874","33039__28118_52787","1735__28901","88688__214856_387090","103892__626937","588__1034636","53408__820_1755626","33031__184870","1725__47877","29360__28129_29375","261299__1559_36745","317__33069_47884","29430__40214","46228__1358_39778","585__246787_487175","487698__410072_454155","1408__28135","840__100884","28026__29466","823__536633","216947__47678_239935","308892__40324_83617","43770__1223514","70775__39485_204516","80866__180282","1254__36835","28118__52787","53363__28128_397865","1504__191493","214856__387090","1280__28025","185293__287_165179","216935__516075","35825__45851_1465754","1670__1303_1623","1506__189722_351091","138595__907_633701","33029__43131_1827099","820__1755626","246787__487175","79880__290588","376804__384638","905__376806","33935__729_301301","28128__397865","47879__28111_169435","488__28091_43675","1358__39778","47678__239935","2139__35833","33032__179995_309120","28090__1144673","588932__40518_882211","287__165179","410072__454155","39485__204516","185294__589437","28129__29375","47880__101564","33035__39486","671267__28125_228603","189722__351091","1584__137591","421767__310298_328813","341225__106648_1463837","153151__1264_29348","1613__1465521","1379__28037_44749","40324__83617","45851__1465754","143393__818_310297","28111__169435","1267__1535_33043","13690__56810","907__633701","301__1515_122355","470565__28132_28137","28091__43675","1303__1623","310300__46503_218538","729__301301","43131__1827099","2741__47715","316__171399","29552__36847","1547__39483","1382__57706","860__425941","163877__626935","40518__882211","1687__415956","29524__1148157","851__1691","1510__28117_46506","1902__40215","134605__251535","284042__416016","370979__490189","310298__328813","562__1590_1161942","29461__871324","28108__171685","77095__477666","157687__228604","199__60133","1710__237258","1264__29348","405446__1661032","179995__309120","28446__29370","53412__658457","28037__44749","245__285","33069__47884","818__310297","423605__1463864","106648__1463837","1515__122355","1535__33043","28132__28137","46503__218538","879__291645","28125__228603","1590__1161942","133926__1113922","1559__36745","1472__1844653","28117__46506","294__587753"
"ERR1843434",0,-2.59860521040179,4.50091625322912,0,0,0,0,0,0,0,0,4.78528091466873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37846805633029,0,0,0,0,0,0,0,0,0,-3.1458586335379,0,0,0,0,-2.40007368901045,-4.11962751774366,0,-3.27027059059301,0,0,0,0,0,0,0,0,0,0,0,0,5.44878698671684,0,0,0,0,0,0,0,0,0,4.15704957127536,0,0,0,0,0,-2.39264045733437,0,0,5.66427481740537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14417483634796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.24926600694508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.62789381133534,0
"ERR1843436",-4.02096465578532,0,0,0,0,0,0,0,0,0,0,-2.45053148053599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.24444502983532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.4981497076447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31159405206139,0,0,0,0,0,0,0,-3.58082765026214,0,0,0,0,0,0,-1.24437604878992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.20217542340151,0,-4.00379834464434,0,0,0,0,0,0,0,-2.7219255612321,0,0,0,0,0,0,0,0,0,0,0,-2.13796098521772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15302626403029,0,0,0,0,4.71451336647442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70305705099711,0,0,0,0,0,0,0,0,0,3.72915087933067,0
"ERR1843440",-4.5116578393606,0,0,0,0,0,-2.361459899457,0,0,0,0,-2.2512779705623,0,0,0,0,0,-2.49553203788514,0,0,-4.09016852589601,0,0,0,0,0,0,0,-3.89932782697446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32238828153296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08554530182287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32831074699953,0,-2.85659607935143,0,-4.7454945111279,0,0,-5.34432123181266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.7648033171807,0,0,0,0,0,0,0,0.0161104175562008,0,0,0,0,0,0,0,-4.94776954613873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843443",-4.62771656648659,-2.7688429544919,4.79577667535908,0,0,0,0,0,0,0,0,-2.81517895506229,4.93370521117504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.87603298256654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83999090335235,0,0,-5.42558512589266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.9190085376397,0,0,0,-2.63917801319332,0,0,0,0,-1.07806609311784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57119040906952,0,0,0,0,0,-2.45657690579549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25491601353814,0,0,0,0,0,0,0,0,0,0,0
"ERR1843449",0,0,0,0,0,0,-2.73220690641785,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7323211787063,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26067397885581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91560219072715,0,-2.27842717477277,0,0,0,0,0,0,0,-3.41132540206456,0,0,0,0,0,0,0,0,0,0,0,0,-3.94635162805205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.90858891752614,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32230707573818,0,0,0,0,0,0,0,0,0,0,0,0,-2.66109584463479,0,-2.15612575874961,0,0,0,0,0,0,0,-2.25150048502742,0,0,0,-2.298207153845,0,0,0,0,0,0,0,0,0,4.02235384595523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60915320671788,0,0,0,0,-3.73451936166233,0,0,0,0,0,3.89971323333346,0,0,-3.98061155677781,0,0,0,0,0,0,0,0
"ERR1843464",-5.00524743947497,-2.50852675921827,4.34489579911214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.55222848868236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.70725586372071,0,0,0,0,0,0,0,0,-2.74582897893863,0,0,0,0,0,0,0,-2.76952223692167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318694598475021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75591530041669,-4.79695322704015,0,0,0,0,0,0,0,-2.4908655252054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85852996150954,0,0,0,0,-4.31430564447749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95111912829243,0
"ERR1843467",-4.97380825334167,0,0,0,0,0,0,0,0,0,0,-2.57923066339341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46735855343697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.12561729021918,0,0,0,-2.28627210221519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95993944096402,0,0,0,-3.08375531968487,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44041695684654,0,0,-5.42706326177938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.34122089180501,0,0,0,0,0,0,0,0,0,-4.22692616091083,0,0,0,0,0,0,0.336877941094123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843474",-5.41116179754381,0,0,0,-2.4286621275005,0,0,0,4.29046893971524,4.20656619924919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47231726525093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28217911584435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.7803287055978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416430321669813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4286621275005,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08954997419851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20656619924919,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35125752783494,0,0,0,0,0,0,0,0
"ERR1843476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1091776953746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38525373814872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08623620209716,0,0,-1.97850281241755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3884410468322,0,0,0,-2.46585368171473,-3.00071007657499,0,-5.34551790619068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.86895205156525,0,0,0,-3.42686739402511,0,0,0,-4.27098386076068,0,0,0,0,0,0,0,0,0,0,-2.01201911461327,0,5.19738231141178,0,0,0,0,-2.54554523824578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48491933230993,0,-4.40901368560672,0,0,0,0,0,0,0,0
"ERR1843480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.85739997386431,0,0,0,0,0,0,0,-2.39478698223878,0,0,0,0,0,-5.46178956476264,0,0,-2.96352599197589,0,0,0,0,0,0,0,0,0,-2.94448147753927,0,-2.88675397470965,0,0,0.0973609066202904,4.14789272654212,0,0,0,0,0,0,0,0,-0.909700920985315,0,0,0,0,0,0,-5.1329775876532,0,0,0,0,0,-5.00000455314852,0,0,0,0,0,0,0,-5.0999915210435,-2.45883608043605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25882901879876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843487",-4.8499049777721,-2.41847431755646,4.18892039480826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70074972076988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.00724452157709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.952170531231047,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9838965532544,0,0,0.122732152015616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97085243681202,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43620962719739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41361655477935,0,0,0,0,0,0,0,0,0,0,0
"ERR1843500",-4.72634244125944,-2.18175901027714,3.7789174556712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28064332352021,0,0,0,0,0,0,0,-1.98562428655335,0,0,0,0,0,0,0,0,0,0,0,0,-3.95019011027975,-2.38848317276147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4392021490531,0,0,0,0,0,0,0,0,0,-4.13697420824619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31478021400414,0,0,0,0,-2.00936633332024,0,0,0,0,0,0,0,0,-2.08495130425892,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80768413571975,0,0,0,0,0,0,0,0,0,0,0,0,4.00931693901034,0,0,0,0,0,0,0,3.48032458032904,0,0,0,0,0,-3.61124159028345,0,0,0,0,0,0,3.13100076710284,0
"ERR1843504",0,0,0,0,0,0,-1.95466908976287,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3855861754537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97685036695079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17146127219895,0,0,0,0,0,0,0,-2.51853309461189,0,0,-1.05894029255242,0,0,0,0,0,-3.76108125011673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36222728041147,0,-1.9683240759638,0,-2.1136663183124,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91686812183168,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78185240003762,0,0,0,0,-3.40923730533037,0,0,0,0,0,0,0,3.66097745356413,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32011297842159,0,0,0,0,0,0,4.81830969602258,0
"ERR1843507",-4.7730254384886,-2.39128572117946,4.1418283644968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32360958414069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67853120977102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.75666066425454,0,0,0,0,0,0,-2.52302416779895,0,0,0,0,0,0,-2.67378413507614,0,0,-4.63935214498233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37000604735197,-2.35437377514823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63112997042347,0,0,0,-5.13212322529227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.07789499856447,0,0,0,0,0,0,0,0,-0.922667459860296,0
"ERR1843509",0,-2.59713456245442,4.49836901626421,0,0,0,-2.51711911179968,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35977819033968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40237902470332,0,0,0,0,0,0,0,-5.15508628443964,0,0,0,0,0,0,0,0,0,0,0,0,4.16104252982392,0,0,0,-2.65081141531526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.455120372700498,0,0,-4.35674958722547,0,0,0,0,0,0,0,0,0,0,-2.64191314309846,0,0,-4.5913400526096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63976537801757,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57592779303053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5722077547877,0,0,0,0,0,0,0,0,0,0,0
"ERR1843512",0,-5.78486575702352,1.67361410139175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.22902412883359,0,0,0,0,0,0,0,0,0,-2.36820485644605,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59283385000561,0,0,0,0,0,0,0,0,-2.30409856258045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.99081577603575,0,0,0,-2.34546108647938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06245776895799,0,0,0,4.10185113409592,0,0,0,0,0,0,0,0,0,0,-3.10319265294714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37488734057891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843521",-4.94926075990755,-2.52967587383109,4.38152714015664,0,0,0,0,0,0,0,0,-2.67808600839276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63858103357559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17784485884864,0,0,0,0,0,0,0,-4.52163568943503,0,0,0,0,0,0,0,0,0,0,0,0,-3.77213794652851,-1.96306927658084,0,0,-2.00764959483619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868895372495838,0,0,0,0,0,0,0,0,0,3.40013572581549,0,0,0,-1.97594905610102,0,0,3.47735110205136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42244415833474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843522",-5.34305998141461,0,0,0,0,0,0,0,-3.8665654548754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27413555209072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50631998442841,0,0,0,-2.87270399000418,0,0,-5.67096912708871,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40995764754403,-4.34107355305524,0,0,0,0,0,0,0,-4.97566926579308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17416908963543,0,0,0,-2.22708050038967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85741657922082,0
"ERR1843530",0,0,0,0,2.62374141441679,0,0,0,4.87625529300922,4.76266518877636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30542580986132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04509946172224,0,0,-2.99388285359817,0,2.68189292691144,0,-5.72516544332931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27426698180356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60629942958005,0,0,0,-5.18555721434132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843532",0,0,0,0,0,0,0,0,3.92696669697256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07961203711447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79269585907843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95374223210681,0,0,0,4.83709111801105,0,0,0,-3.17662426708162,0,0,0,0,0,0,0,0,0,0,0,0,-5.1160316184709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.50207462714161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46836997732014,0,0,0,0,0,0,0,0,0,-2.43471823733773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27534221259612,0,0,0,0,0,0,0,0,0,0,4.2170556891835,0,0,0,0,0,0,0,0,0,0,0
"ERR1843533",-5.56221605216228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80645030960951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62757079497837,0,0,0,-2.23283653928964,0,0,0,0,0,0,0,-2.91584489273377,0,0,0.51709272580495,0,0,0,0,0,-3.86738633104593,0,0,0,0,0,0,0,0,0,0,4.55108611738669,0,0,0,0,0,-5.05039150120511,0,0,0,0,0,0,0,0,-2.22017630894547,0,-2.86581829046437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39940382553658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84545816885429,0,0,0,-4.96374288434448,0,0,0,0,0,0,0,0,4.15588933370448,0
"ERR1843534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92939691438635,0,0,0,0,0,0,0,0,-1.92844800700572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7806438917887,0,0,0,0,0,0,0,-3.41585792955658,0,0,0,3.73103213916779,0,0,0,0,-1.90132213014976,0,0,0,-4.81621649833408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.91643948542903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29318653097446,0,0,0,0,3.34016992788885,0,0,0,0,0,-2.40693200420411,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.21065763972305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1689285216451,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5610221577095,0,0,0,0,0,0,0,0
"ERR1843541",0,-2.70323502653427,-4.68214041075716,0,0,0,0,0,0,0,0,4.37772204166067,0,0,0,0,0,-2.25238176482887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90123965472525,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66611458385313,0,0,0,0,0,0,0,-2.79534496681396,0,0,0,0,0,0,0,0,0,0,0,0,-4.61784591803398,-3.63578484728851,0,0,0,0,-4.02607314062858,0,0,0,0,0,0,0,0,0,0,0,0,-4.84167950720372,0,0,0,0,0,0,0,0,0,-6.29736408089274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11028283417086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65511708712438,0,0,0,0,0,0,0,0,0,0
"ERR1843542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12893350993701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698001756833028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82500346922007,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33488063028464,0,0,0,0,0,0,0,0,0,0,-2.90402001162038,0,0,0,-2.83022158023655,0,0,-4.8930495402475,0,0,0,0,0,0,0,0,0,-4.04413188126144,0,-2.50923326572438,0,0,-5.02991020632326,0,0,0,0,0,0,0,-4.90208757364758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.22142224832938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3461195042766,0,0,0,0,0,0,0,0,0,0,0,-5.57966700673925,0,0,0,0,0,0,0,0
"ERR1843544",-4.40024732168953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33385244975007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28840461692857,0,0,0,0,0,0,0,-3.31198420970592,0,0,0,0,0,0,0,0,0,0,0,0,-3.96363306479548,0,0,0,-2.46373383337878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.73652492507651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26731217573848,0,0,0,0,0,0,0,-2.30815185682597,0,-2.36815736970158,0,0,0,0,-2.92369894850303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99783628760703,0,0,0,0,0,0,0,4.1017688846418,0,0,0,0,0,0,0,-5.06399512484294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
