"","291644__1535_1646377","1535__1646377","349096__1408_40324","1661050__39484_187327","28446__901_1223514","53408__1260_1827099","39484__187327","82135__40214_1465754","43770__216778","28025__35833","1408__40324","1487956__585_1725","33035__28117_189722","901__1223514","47877__29466_47770","1532__1358_28118","187491__1859290","1401__481743_1113741","118748__1613_1465521","45067__40681_475254","28128__36874_43131","1611423__41276_104663","999468__28127_309120","587753__529_1506","2741__1258_47715","28091__287_28901","34087__196024_370979","239974__1264_487175","47880__169435_376804","588__48296_516075","40214__1465754","1453492__28454_243924","28117__189722","840__28038","67269__1735_44749","2173__182710_310514","59310__179995_328812","290309__225991_376805","1282__1504_29356","658457__1515_69825","53412__52787_191493","1582__55197","441500__2139_38304","1590__36835","115979__100884_187452","39029__487698","40216__28090_271420","1264__487175","245__153151_1671366","56810__13690_626933","1358__28118","287__28901","1735__44749","585__1725","76517__860_425941","32013__33034_80866","39490__850_38986","225991__376805","48296__516075","36848__301_1382","1681__28130","574375__28026_47884","1633__103892_535744","28127__309120","39496__147802","29375__1113609","47879__729_28111","1580__305719","1406__33032","254__79880_405446","43263__959_290588","169435__376804","35825__185294","1515__69825","202611__39497_328814","29466__47770","1260__1827099","179995__328812","876__823_397865","529__1506","33964__1307_33031","28454__243924","1512__208479_437898","316__180282","1571__33069_166486","1504__29356","196024__370979","562__78342_626937","216947__28116_46506","1144673__39492_218538","1267__301301_329854","1661032__317_28125","52787__191493","490189__46503_47678","182710__310514","13690__626933","41276__104663","100884__187452","1559__36745","228604__28137_470565","729__28111","79885__1902_192421","285__83617","1467__308892","1727__46228","28026__47884","481743__1113741","29360__39483","29354__88688","40681__475254","1599__341225","183417__122355_454154","1428__101070","1687__133926","2139__38304","1121830__1148157","1691__28124","93064__103621","1902__192421","33959__251535","28131__284042","98513__1463864","157692__1463837","1258__47715","28135__76853","39486__1113709","54006__1755629","300__1311","40215__387661_633701","39497__328814","28090__271420","86664__40519_261299","1613__1465521","1071390__817_536633","29533__487316","37734__310297_882211","270498__310300","471__416016","163665__1265_40518","106654__137730","103892__535744","823__397865","70775__71999","28126__137591","381706__108980_216935","850__38986","357276__29552_84032","33069__166486","959__290588","171399__1308_33038","208479__437898","33034__80866","79880__405446","479117__29348_40520","52133__106648_588932","29370__36847","39492__218538","301301__329854","78342__626937","28116__46506","1352__33043_239935","317__28125","860__425941","1121298__45851_351091","46503__47678","1307__33031","33039__185293","879__574930","122355__454154","36874__43131","376806__246787_310298","1113922__589436_626930","102862__584_1680","153151__1671366","301__1382","33935__1630_84030","488__43675_387090","310297__882211","817__536633","387661__633701","40519__261299","1265__40518","108980__216935","158849__1623_143393","29552__84032","1308__33038","626931__818_204516","237258__294_410072","33043__239935","28137__470565","45851__351091","29348__40520","52226__291645","157687__1685_28132","584__1680","1630__84030","60133__39778_216816","246787__310298","57706__907_28037","589436__626930","43675__387090","1379__1303_1161942","106648__588932","228603__820_821","626932__328813_1755626","818__204516","1623__143393","294__410072","839__165179_214856","1685__28132","39778__216816","907__28037","1303__1161942","165179__214856","328813__1755626","820__821"
"ERR1389700",0,0,0,0,0,0,0,0,0,0,0,0,-2.50133441131688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33243828712123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85159037075011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6185926252985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60723597606255,0,0,0,0,0,4.93909940451337,0,0,0,0,-2.4030843632813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40967642391732,0,0,0,0,4.53553547134217,0,-2.41339655532846,0,0,0,0,0,0,-4.51586517786176,0,0,0,0,0,0,4.16226421207752,0,0,0,0,0,-4.17368199602568,0,0,0,0,0,0,4.18012545264061,0,0,0,0,0,-2.66511883014153,-2.89050021882426,0,0,0,0,0,0,0,0,0,-5.00649323829257,-4.61612122201365
"ERR1389703",0,0,0,0,0,0,0,0,0,0,0,0,-2.32115353219272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02035584992575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27103980850027,0,0,0,0,0,0,0,0,0,-2.53068028478609,-2.31548335570591,0,0,0,-2.1815285446253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93355633433396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.01053481616272,0,0,4.38326683096239,0,0,0,0,-3.7785182774528,0,0,0,0,0,-2.20370639702611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81693144461377,0,0,0,0,0,-2.9526428790662,-3.26718851116786,0,0,0,0,0,0,0,0,0,-5.65893649924805,5.11412748314912
"ERR1389705",0,0,0,-2.31746462936906,0,0,-4.01396648281099,0,0,0,0,0,-2.32009074624484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01851505066646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48736117129922,0,0,0,0,0,0,0,0,0,-2.58432359491474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30823592546428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47617976959137,-2.59447115198276,0,0,-2.21127453583363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99584180501242,0,-4.49375585400589,0,-3.83003984554713,0,0,0,0,0,0,0,0,0,0,0,0,-2.47946781433046,0,-3.45689941015149,0,0,0,0,0,0,0,0,0,4.29456423015211
"ERR1389709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4463833202704,0,0,0,0,0,0,0,0,0,0,0,-2.43077902554991,0,0,0,0,0,0,0,0,0,-2.42409782113885,0,0,0,0,0,0,0,0,0,0,0,-4.23726020549737,0,0,0,0,0,0,0,0,0,0,-2.31685337923778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.21023277422522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1986605887295,0,0,0,-2.26953338225949,0,0,0,0,-4.01290776652748,0,-2.51113361543137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93094712754707,0,0,0,0,0,0,-4.34941100652125,0,0,0,0,0,-5.54776497387234,-3.15614000748888,0,0,0,0,0,0,0,0,0,-5.46659484877157,0.00445737603918321
"ERR1389710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.144177671723,0,0,0,0,0,0,0,0,0,-2.40716010454317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95457063867001,0,0,-3.71382466787898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16932360302158,-2.18007374469244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11746646072768,0,0,0,0,-2.14716853906571,0,3.77599849005424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41493246957114,-5.2745228564264,3.71900500207525,0,0,0,0,0,0,0,0,-1.87336478397437,-0.628676580827068
"ERR1389712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41363452665055,0,-2.82100128622869,0,0,0,0,4.66602911681072,0,0,0,0,0,0,0,0,0,0,4.18053763106122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88611755596525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59529634002297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42869621743838,0,0,-2.48561406044866,4.49518512161735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20662524475363,0,-4.30520984070465,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18268980049441,0,0,0,-2.97252152949258,0,0,0,0,5.14855831567351,-5.51258043918757,0
"ERR1389713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44045571864606,0,0,0,0,0,0,4.28771066121548,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77022745095589,-2.39215760068497,0,0,6.30567028419639,4.53533845208175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14333850409844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54763667919337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1909036805922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52680729684423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1389717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31925436664593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.01706639870672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20781292873129,0,0,0,0,0,-2.38963873926159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58187989407422,0,0,0,0,0,0,0,0,0,0,0,0,-4.13897570813592,0,0,0,0,0,0,0,-2.5805159352073,-4.47194715557711,0,-5.07851641643611,0,0,0,0,0,0,0,-2.95956659153148,0,0,0,0,4.46958470952016,-0.689277093456704,0,0,0,-5.12611970491597,0
"ERR1389724",0,0,0,-2.4689762707086,0,0,-4.27639234354922,0,0,0,0,0,-2.86396886304046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48328243948815,0,0,0,-4.96053958208135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.30117135473706,0,0,0,0,0,0,-2.48328243948815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.30117135473706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.24155281472359,0,0,-2.78583069076359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.61453417051917,0,-4.82520029768723,0,0,0,0,0,0,0,0,0,0,-2.43643286994396,0,-2.9054419559247,-2.72086718151008,0,0,0,0,0,0,0,-4.22002551997379,0,-4.71268019902219,5.03237308610387
"ERR1389725",0,0,0,0,0,0,0,0,0,0,0,0,-2.48405254665845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3025052194833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46918247732244,-2.55444466072805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71351150681086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42442793750402,0,0,4.27674950388126,0,0,0,-2.56862293809784,0,0,0,0,-4.6999397967192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24611788199039,0,0,0,-4.44898543427231,0,0,0,0,0,0,0,0,0,0,0,0,-2.22029880919488,-3.21743571886819,3.89039029139636,0,0,0,0,0,0,0,0,-5.5727621351666,3.84567034551021
"ERR1389726",0,0,0,-2.40130706945664,0,0,-4.15918584887323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34887420450448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06836946278969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66980647677832,0,0,0,0,0,0,0,0,0.0743607258093747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19836312364724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6242404641565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.80767662364284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09213575334943,0,0,0,0,0,-2.78194043256618,0,0,0,-3.61885366268561,0,0,3.6236854211326,0,6.2680384089282,-4.81846217283477,0
"ERR1389729",0,0,0,0,0,0,0,0,0,0,0,0,-2.66490768495529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61575550782332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32670818919587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02997679807383,-2.43056714663169,0,0,-2.41346116126152,0,0,0,0,0,0,-2.95085276832436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.20986578917381,0,-4.18023735339914,0,0,0,0,0,0,-5.11102692039307,0,0,0,0,0,-5.13047763875191,-5.00518303732671,0,0,0,0,0,0,0,0,0,0.445781045616333,-0.36914638930507
"ERR1389736",0,0,0,-3.01491360929614,0,0,-5.22198355173177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20634074125431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82149426266164,-2.97381102733514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49111292302481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15079179145306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51321736050403,0,0,0,-4.31473415007039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94574974157964,0,-4.35302015885713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65001511496073,-2.30973769895035,-5.10218821879883,0,0,-2.59364538600963,0,0,0,0,-4.49232558538527,4.00058304673923,4.58996081993746
"ERR1389740",-2.36981141797207,4.10463378028448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44191753032709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.22952523041963,0,0,0,0,-2.64718246840675,0,0,0,0,0,0,0,0,0,0,0,0,-2.35756712237605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58505453218608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.08342603820928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54512074728736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.40827844569937,0,0,-2.53842276140614,-2.87912372696799,0,0,0,-3.399894726494,0,0,0,0,5.8887904066731,-4.98678857638562,-4.39667719384472
"ERR1389742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.52614311130011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64335740839304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38264918692814,0,0,0,0,0,0,0,0,0,-1.73153463427885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5560847395679,0,0,0,0,3.4340795720513,0,0,0,0,0,0,0,0,0,0,0,0,2.99910596163616,0,0,0,0,0,0,0,0,0,0,-1.83201807199622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17314838108184,0,0,0,0,0,-3.37130212273399,-2.04425649221882,0,0,0,-1.47609170243519,0,0,0,0,-2.55666582524859,-3.54075610822552,-5.83926656424008
"ERR1389746",0,0,0,0,0,0,0,0,0,0,0,0,-2.75416112093338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77034699368746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98931655244527,-2.95271366711517,0,0,0,-2.21104572525379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1142500916465,0,0,5.17764814874184,0,0,0,0,-3.82964353399754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.92431566616747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26766707477138,-5.19397552104866,-0.479555045929673,0,0,0,0,0,0,0,0,-1.26285272222563,-5.659765395724
"ERR1389748",0,0,0,0,0,0,0,0,0,0,0,0,-2.34586004921148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06314879268031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.676921815299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63656459198737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50326950345362,0,-3.55857482207534,0,0,0,-2.55254460201715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16363239436986,0,0,-4.33578996501939,0,0,-4.42113693927938,0,0,-2.6531497000399,-5.26793355304816,0,0,0,0,0,0,0,0,0,0.305495646695003,4.59539008055523
"ERR1389750",0,0,0,-2.64549978426,0,0,4.58214003775083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72567936285956,-2.4563725676643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52820298184891,0,0,-4.72101514161472,4.25456208951298,0,0,-2.77197174375145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44995438060229,0,4.8011958973228,0,0,-4.37897601640945,0,0,0,0,0,0,0,0,0,0,0,-3.05265545397292,-2.94269450544297,-4.2434454634291,0,0,0,0,0,0,0,0,-5.09689639458099,-5.28735434428334
"ERR1389764",0,0,0,0,0,0,0,0,0,0,0,0,-2.31541635481898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01041876722239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3075752780417,0,0,0,2.22124968156551,0,0,0,0,0,-2.79386009936979,0,0,0,0,-2.61202927330862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9968376238581,0,0,0,0,0,0,0,0,4.21143402306368,0,0,0,0,0,0,0,0,4.83910764134791,0,0,0,0,4.52416741222774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06973038102099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.59470680205946,0,5.31692898546612,0,0,0,0,0,0,0,0,0,0.829685372462982
"ERR1389765",0,0,0,0,0,0,0,0,0,0,0,0,-2.67437362323604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63215099386689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67614714529825,0,-2.49895187181816,0,0,-2.58260847539276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9179727389594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.32831160765839,0,4.63522282418699,0,0,0,-2.48717672027147,4.47320909543825,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05407703897859,0,0,0,0,0,0,0,0,0,0,0,-4.30791644691272,0,0,0,0,0,0,0,0,0,0,0,0,-2.83827206122831,-5.72294361524424,0,0,0,0,0,0,0,0,0,-0.715895344394779,4.91603141575068
"ERR1389766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30110574526986,0,0,0,0,0,-2.33593417956134,0,0,0,-3.10909187278033,-2.57462362589927,-2.4285553467067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98563206439605,0,0,0,0,0,-4.04595668213697,0,0,0,0,0,0,0,0,-4.45937893042474,4.20638124948906,0,5.38510508905501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87093420747746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29323673335239,-3.12788753056076,-4.97260391253845,0,0,0,0,0,0,0,0,-5.41766012329239,-5.7040533435185
"ERR1389770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.59027791345338,0,0,0,-2.26048748278449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43462521252216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144810710764853,0,0,0,0,0,0,-2.55544361540584,3.91527917005622,0,0,0,0,0,0,-2.62159425726649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42615817776042,0,0,0,0,0,0,0,0,4.54073445041636,0,0,0,-5.55940941432602,-3.32246911199954,0,0,0,0,0,0,0,0,0,-5.75468530856146,-1.0839455328247
