"","40520__626937","1504__1282_39489","39492__351091","28125__48296_397865","39484__28111_633701","582__187491_1859290","48296__397865","840__29375_246787","28111__633701","29375__246787","39497__216778_1144673","1428__133926_163877","28038__1687_508460","83263__80866_180282","290309__32013_225991","45067__1717_40681","33964__28117_187327","626932__28901_79880","28127__1630_40518","1264__410072","376806__53408_1661050","40519__46503_47678","309120__536633","305719__585_310514","43770__839_1646377","1010__76759_999468","671267__1510_387661","32013__225991","1113609__28454_243924","28117__187327","191295__29466_43675","147802__1827099","173480__38986_574375","1467__36848_184870","28126__216816_349096","153721__626933_1611423","1267__28132_470565","239974__33029_33032","729__40214","860__287_293","34087__511_196024","202956__28090_106648","1630__40518","588__471_516075","1582__820_28116","1401__202611_290588","46503__47678","1661032__1352_47877","56810__907_261299","28901__79880","405446__584_33069","308892__1408_1522","839__1646377","13690__37734","80866__180282","1487956__1725_191493","40216__254_29430","70775__1358_169435","100884__1559_36745","216816__349096","585__310514","76759__999468","1597__1308_69825","39486__166486_301301","33034__1260_33031","1510__387661","28135__28118_216947","187452__425941","1680__1685_589436","1532__28137","626933__1611423","287__293","535744__1755629","38304__823_46506","1034636__285_83617","216778__1144673","36835__39490","182710__218538_239935","471__516075","28129__45851_179995","317__47884","588932__33043_882211","183417__216935_1465754","907__261299","53363__36874_43131","108980__122355_310297","511__196024","291644__328812","28091__488_41976","1121298__818_821","28454__243924","487698__40324_47880","584__33069","850__291645","38986__574375","1308__69825","820__28116","36848__184870","28090__106648","202611__290588","1352__47877","102862__29356_228603","1571__562_143393","1685__589436","1358__169435","29466__43675","358742__1512_208479","53408__1661050","34038__1303_328814","1689__817_1735","1406__288965","1260__33031","28446__29370","823__46506","1547__39483","136857__1280_28025","218538__239935","33043__882211","876__1506","28132__470565","1304__29461","316__301_251535","45851__179995","1379__28037_387090","1408__1522","166486__301301","254__29430","82135__52787_78342","57706__1623_2173","1725__191493","122355__310297","1710__39645_105229","28118__216947","818__821","185293__189722_310298","33029__33032","216935__1465754","488__41976","103892__33038_204516","547163__745310_1113922","137732__1535_39485","33935__479117","2741__47715","88688__574930","470__626935","901__454155","817__1735","1717__40681","1254__1681","153151__415956","386414__1515_28128","133926__163877","1687__508460","40324__47880","29524__1148157","300__1691","1512__208479","851__237258","370979__490189","502558__29552_39496","1902__357276","157687__228604","1303__328814","39645__105229","303__1661055_1661059","34062__1382_52773","1661055__1661059","202955__202952_633417","1382__52773","114527__207340","202952__633417","1660__284042","137591__214856_487175","199__60133","1472__1844653","187491__1859290","28130__76517","36874__43131","301__251535","1282__39489","1670__1463864","1727__29348_1755626","452084__329854_454154","28037__387090","185294__589437","29356__228603","341225__1463837","33038__204516","562__143393","52787__78342","1623__2173","1535__39485","879__1265_1161942","285__83617","53412__658457","189722__310298","1515__28128","437898__626931","41276__55197","529__101564","1613__118748","745310__1113922","29552__39496","29348__1755626","1280__28025","214856__487175","329854__454154","52226__165179_328813","294__587753","1559__36745","1265__1161942","165179__328813"
"ERR1250639",0,0,-5.07735844153229,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77312761149978,0,0,0,0,0,0,0,0,0,0,0,0,4.80319791898974,0,0,0,0,4.94026456366471,0,0,0,0,0,0,0,0,0,-2.54579079992331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39905348664427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15267432581253,0,0,0,0,0,0,4.40943901090858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15528252894314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.46059211202526,0,0,0,0,0,0,-2.35268706078693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96437923704661,0,0,0,0,0,0,0,0,0,-4.07497352359285,0,0,0,0,0,0,0,0,0,0,0,-5.13445545146699,0,0,0,0,0,0,0,0
"ERR1250643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9441173018654,0,0,-4.89051240002502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84247769398966,0,0,0,0,0,0,0,-5.25810575490629,0,0,0,0,0,0,0,0,-0.474131186869197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20706679621707,0,0,0,0,-2.34533727827014,0,-2.53807405102717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65902390337031,0,0,0,0,0,-4.06224332684919,0,0,0,-4.39607320975123,0,0,0,0,0,0,0,0,0,0,0,-4.6055644991775,0,0,0,0,0,0,0,0
"ERR1250646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52580670620307,0,0,0,0,0,-4.79549739837378,0,0,0,0,0,0,-4.37482554524192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.76886207906534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.89637371202478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53753372076148,0,0,0,0,0,0,0.78958321775657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01359311863509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.39513733027818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8708192961418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97240488026671,0,0,0,0,0,0,0,0
"ERR1250647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.99788236746554,0,0,0,0,0,0,0,0,0,0,0,0,0.00785022844353431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75239163387217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77834712029868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76728215219411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81223837341998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34079642616702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69392111558263,0,0,0,0,0,0,0,0,0,-4.05437834029694,0,0,0,0,0,0,0,0,0,0,0,-1.34325686025168,0,0,0,-2.33309287739014,0,0,0,-4.04103540241679
"ERR1315874",0,0,0.634983068013347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4603612947765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26147076752884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69435691354288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66676306798074,0,0,0,0,0,0,0,0,0,-0.342560154711367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22608908110291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7519993793752,0,0,0,0,0,0,0,0,0,3.85569939064455,0,0,0,0,0,0,0,0,0,0,0,-4.76660274747586,0,0,0,0,0,0,0,0
"ERR1315958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29589111063189,0,0,-2.29589111063189,0,0,0,0,0,0,0,0,0,-2.25619766082918,0,0,0,0,-3.34672157755855,0,0,0,0,0,0,3.97660005226017,0,0,0,0,0,-3.97660005226017,0,0,0,0,0,0,3.9078489804742,0,0,0,0,0,0,0,0,2.0844714252021,0,0,5.79669181111847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65535843063342,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76484398050361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.59921571416345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51320856221263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3530049197694,0,0,0,-2.75214846565303,0,0,0,4.76686097248378
"ERR1315971",0,0,0,-2.48608140688636,0,0,-4.3060193084795,-2.39921371555406,0,-4.15556005355574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69181837206279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95666017221898,0,0,0,0,0,0,1.03607629777965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12108563899863,0,0,0,0,-2.78326579641922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72698761396928,-5.08251694162023,0,0,0,0,-4.82075777036675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72328109900582,0,0,0.269894766759388,0,0,0,0,0
"ERR1315995",0,0,-0.816952798953804,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4940278530841,0,0,0,0,0,0,0,0,0,0,0,0,4.31978295703358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40116311099174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75403809979431,0,0,0,-2.34198499361417,0,0,0,0,0,0,0,0,0,0,0,-2.80756681141227,0,0,0,0,0,0,4.15893650549784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77013391482419,0,0,4.05643699950361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8628483630102,-2.93435645555822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69863526573633,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08245446854457,0,0,0,0,0,0,0,-4.67417339135247,0,0,0,0,0,0,0,0
"ERR1316047",0,0,-3.71411486768156,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88978623510717,0,0,0,0,-3.01550857161862,0,0,0,0,0,0,0,5.0052565822188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46054463312886,0,-5.22301405670289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76230756621488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95394144654104,0,0,0,0,0,0,-4.26178831887011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7844570508161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11637666799258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3753353903916,0,0,0,-4.11420158117471
"ERR1316059",0,0,0.0931868087509708,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61914161834554,0,0,0,0,0,0,0,0,0,0,0,0,4.53648635519265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31134211722245,0,0,0,-3.0067353814736,0,0,0,0,0,0,0,0,0,0,0,-2.86525853742476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0033619807031,0,0,-5.20781844562726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.96277336364018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5367614754755,0,0,0,0,0,0,0,0,-3.18889427986737,-2.69747195696331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52332691269605,0,-4.39379976220696,4.67215848145269,0,0,0,0,0
"ERR1316077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21604508377558,0,0,0,0,0,0,0,0,0,0,0,0,-3.83830267696254,0,0,0,0,-2.08427641796157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6100726529271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09454397637078,0,0,0,0,0,0,0,0,0,0,0,-2.21479415543589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35990739333041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83613600552156,0,0,0,0,-2.3422866551756,0,-2.38129786798822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12344108285769,0,0,0,0,0,-4.0569594926547,0,0,0,-4.12452889531103,0,0,0,0,0,0,0,0,0,0,0,-5.40995864995746,0,0,0,1.41685502110252,0,0,0,5.52561468815283
"ERR1316078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50698985906744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34223380996474,0,0,0,0,0,0,0,0,2.29664482790993,0,0,0,0,0,0,0,0,-2.89786984539026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11747526685742,0,0,0,0,0,-2.17819666200049,0,0,0,0,0,0,5.0192578059377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17371627153891,0,0,0,0,0,0,0,-3.77274728746179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12770159972239,0,0,0,0,0,-3.76498702354459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41733808163363,0,0,0,1.16120426164305,0,0,0,5.68793875925461
"ERR1316079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34764683314734,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2322062648266,0,0,0,0,0,0,0,0,0,0,4.06624359323936,0,0,0,0,0,0,0,0,-2.21905311400489,0,0,0,0,0,0,0,0,-3.03045493352066,0,0,0,0,0,-3.86629466365323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8435127381504,0,0,0,0,0,0,0,0,0,0,0,0,5.24890191490555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23502953157161,0,-2.20948006187384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.159462537122,0,0,0,0,0,-3.8711847050989,0,0,0,-3.82693172547591,0,0,0,0,0,0,0,0,0,0,0,-5.47234963890578,0,0,0,1.74536309816492,0,0,0,5.2681710902344
"ERR1316080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45348995352728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24956925536905,0,0,0,0,0,0,0,0,2.2906448272163,0,0,0,0,0,0,0,0,-2.69112148033692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08416051731609,0,0,0,0,0,-2.26354056528493,0,0,0,0,0,0,4.66115913328351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23563179775,0,0,0,0,0,-3.92056726406667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25489224946819,0,0,0,0,0,0,0,0,0,-3.87222786071955,0,0,0,0,0,0,0,0,0,0,0,-5.63763874924105,0,0,0,1.47418506662744,0,0,0,5.28021796354263
"ERR1316095",0,0,0,5.20759409172293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39012401087067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416061318120256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84065483678213,0,0,0,0,0,0,0,0,0,0,0,-2.60797985860957,0,0,0,0,0,0,0,0,0,0,0,-2.5772041396604,0,0,0,0,0,0,0,-2.75087837765218,0,0,0,0,0,0,4.92015850407293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51715362022807,0,0,0,0,0,0,0,0,0,0,0,0,-4.76466111553622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97587034634301,0,0,0,-4.46384851136865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.15435863660369,0,0,0,-3.13836106397978,0,0,0,5.4358008153089
"ERR1389625",4.01948222523981,0,-4.19349488339953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4074929112282,0,0,0,0,0,0,-2.28922984590959,0,0,0,0,0,-2.59186574099285,0,0,0,0,0,0,0,0,0,-2.67805847145192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96506240331848,0,0,0,0,0,0,0,0,4.48924314979677,0,0,0,0,0,0,0,0,0,-4.16990004110914,-4.63853333819498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04791045313527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27913576175056,0,0,0,-3.21270473518699,0,0,0,5.56456783106098
"ERR1389629",0,0,0,0,0,0,0,-2.50428784405861,0,-4.33755378268663,0,0,0,0,0,0,0,0,0,0,0,-2.16067075492286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3129109974872,0,-3.7423915259546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85781654970267,0,0,0,-2.85358070001029,0,4.06586985265832,0,-3.05232105443034,0,0,0,0,0,0,-4.00607936103263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94988346279622,0,0,0,0,0,0,0,0,0,0,0,0,4.94254675591579,0,0,-5.28677514728556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55707641686013,-2.17071411634879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42898627283792,0,0,3.75978713822309,0,0,0,0,0
"ERR1389637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21531653200732,0,0,0,0,0,-1.53192035614053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40724871454869,0,0,2.7570273888786,-3.0697471921925,0,0,0,-3.02498382728372,0,0,0,-2.63890659757694,0,0,-2.6533638899844,0,0,0,-3.83704078828397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43742627248433,-5.31695810326932,0,0,0,0,0,0,0,0,0,0,0,0,5.23942568092956,0,0,-4.57072030343197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84922241737562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20294718138991,0,0,0,0,2.45406508835828,0,0,0
"ERR1389638",0,0,0,0,-2.29402075956361,0,0,0,3.97336050918192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4661592771106,0,0,0,0,0,0,0,0,0,0,0,0,-5.23949809970327,0,0,0,0,0,-2.70361659883544,0,0,0,0,0,0,0,0,0,0,0,0,5.0342935457839,0,0,0,4.2715131675129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7525539125392,0,-2.50823446183615,0,0,0,0,4.68280131336955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76756322709039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34438952519539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22129672202898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.84739878124039,0,0,0,0,0,0,0,0
"ERR1389639",0,0,-4.17159812122568,0,0,0,0,3.84009369256678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0355625856083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22306488585566,0,0,0,0,0,0,0,0,0,0,0,1.76502693511193,0,0,0,0,0,0,-3.52569782025985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85046133082432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70526478332682,0,0,0,0,0,0,0,0,0,0,0,-4.62870595249562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82775946307332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.89782306162669,0,0,0,-3.31536928397992,0,0,0,5.74238804570647
"ERR1389645",0,0,0,-2.87738664969947,0,0,-4.98377987029988,-3.18084962968158,0,-5.50939316984515,0,0,0,0,0,0,0,0,0,0,0,-2.55643732824086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49653772663559,0,-4.4278793388788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6597117739339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02370081075291,0,0,0,0,0,0,4.32413018554535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60675592594266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23720343111125,0,0,0,0,-2.63575691520078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96238169629025,0,0,0,0,0,-4.56526489352876,0,0,0,0,0,0,0,0,0,-4.67397860355877,0,0,0,0,0,-5.13099560938678,0,0,0,0,0,0,0,0
"ERR1389647",0,0,-4.71707360177628,-2.72826650644884,0,0,-4.72549620575783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49449649483558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3205946683577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63870396599996,0,0,0,0,0,0,0,0,0,-2.51500879206686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57036933524544,0,0,0,0,0,0,0,0,0,0,-4.35612300934223,0,0,0,0,0,0,-2.52016210351868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83817254145456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12879961331196,0,0,0,0,0,0,0,0,0,4.36504880660402,0,0,0,0,0,0,0,0,0,0,4.91585904244619,-5.41923989695817,0,0,0,-2.68763878426419,0,0,0,-4.65512692673822
"ERR1389649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44957064161434,0,3.8092313265946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74102286111651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83525460628021,-2.03647492533903,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20872284660118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17875422290214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8256201901514,0,0,0,0,0,0,0,0,-3.52727803902724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97691615674447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01288578199341,0,0,0,0,0,0,0,0,0,-3.42411922578521,0,0,0,0,0,0,0,0,0,0,0,-5.21847125181447,0,0,0,-3.68103697394746,0,0,0,6.37574306341659
