"","44749__48296","376804__40520_351091","40520__351091","1504__39492_397865","2088__626930","39492__397865","582__187491_1859290","84032__1590_40518","253239__39497_84030","39029__187327_536633","1590__40518","2139__28125_179995","28111__29375","905__28446_29370","452084__39778_40214","115979__1717_163877","39497__84030","1465521__133926_1148157","187327__536633","59310__1691_508460","28125__179995","47770__410072","29360__1547_39483","376806__53408_1661050","46228__588_1646377","82135__1532_28137","305719__585_187452","1630__309120","202956__216778_1144673","1010__76759_999468","39778__40214","40519__293_28901","153721__839_1510","1113609__28454_243924","726__729_28117","77095__28135_535744","441500__38304_425941","173480__33031_184870","1467__33029_33032","239974__28132_470565","34087__511_196024","56810__291644_387661","588932__28090_106648","271420__46503_47678","28126__850_328812","860__216816_349096","106654__471_516075","840__823_28116","1401__202611_290588","1661032__1352_47877","38288__1254_36848","729__28117","43770__907_261299","100884__2173_1611423","588__1646377","33035__287_69825","405446__584_33069","1487956__1725_191493","70775__53412_658457","37734__310514","40216__254_29430","1264__820_821","386414__1358_169435","310300__1559_36745","293__28901","585__187452","839__1510","76759__999468","1584__166486_301301","28129__1308_589436","216816__349096","46503__47678","38304__425941","1034636__1755629","1532__28137","28135__535744","1267__1522_216935","823__28116","626933__285_83617","216778__1144673","291644__387661","471__516075","80866__45851_882211","907__261299","287__69825","876__1689","1680__1685_33043","317__47884","53363__36874_43131","308892__218538_239935","108980__901_454155","183417__122355_310297","511__196024","1571__38986","43675__1303_29466","28091__488_41976","850__328812","28454__243924","487698__40324_47880","584__33069","1597__1735_1465754","291645__818_46506","288965__574375","34038__1681_633701","185294__589437","1308__589436","202611__290588","1254__36848","28090__106648","1352__47877","1358__169435","53408__1661050","1746653__208479_328814","39490__1280_28025","57706__562_143393","28136__29356_228603","1827099__1260_28128","1685__33043","33031__184870","28446__29370","1406__1408","1547__39483","166486__301301","28132__470565","820__821","45851__882211","316__301_1623","218538__239935","1379__28037_387090","137591__52787_78342","254__29430","122355__310297","1725__191493","1522__216935","29355__114527_207340","33029__33032","33935__39645_105229","28118__52226","185293__189722_310298","818__46506","1512__817_39485","1735__1465754","488__41976","103892__33038_204516","2741__47715","137732__1535_1755626","40681__574930","502558__437898_626931","901__454155","153151__626935","1717__163877","40324__47880","1687__415956","133926__1148157","1691__508460","1681__633701","29524__237258","479117__29552_39496","370979__490189","300__1902","208479__328814","1304__1515_29348","851__251535","157687__228604","1303__29466","1121298__214856_487175","1661055__303_1661059","303__1661059","34062__1382_52773","128780__39960_1463864","39645__105229","1382__52773","202955__40215_202952","114527__207340","40215__202952","1660__284042","39960__1463864","199__60133","1472__1844653","187491__1859290","36874__43131","28130__76517","1282__39489","1670__1463837","28037__387090","29356__228603","301__1623","225991__329854_454154","817__39485","879__341225","562__143393","52787__78342","2173__1611423","33038__204516","285__83617","547163__1265_1161942","189722__310298","53412__658457","1535__1755626","1260__28128","437898__626931","41276__55197","529__101564","1613__118748","745310__1113922","29552__39496","1515__29348","214856__487175","1280__28025","329854__454154","294__587753","216947__165179_328813","1559__36745","1265__1161942","165179__328813"
"ERR1389637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21531679743798,0,0,0,0,0,0,0,0,-1.53192062157118,0,0,0,0,-2.6389068630076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83704124802336,0,0,0,0,-3.06974745762316,0,0,0,0,2.75702784861799,0,-1.40724897997935,0,-3.02498409271438,0,0,0,0,0,0,0,-2.65336434972379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57072076317136,-5.3169585630087,0,2.43742673222372,0,0,0,5.23942614066895,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84922268280628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2029476411293,0,0,0,0,0,0,0,0,0,0,0,2.45406554809766,0,0,0,0
"ERR1389638",0,0,0,0,0,0,0,0,0,0,0,0,3.9733609689213,0,-3.02502590371288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46615954254126,-5.23949855944266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03429407664522,0,0,-5.45617104223596,0,0,0,0,0,4.27151362725228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50823472726681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0847619137208414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22129698745964,0,0,0,0,0,4.34438998493477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.84739924097978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1389639",0,-2.40847356367124,-4.17159858096507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80453137238914,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13923588550324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52569827999923,0,0,0,0,0,0,0,0,0,0,0,-2.22306515128632,-2.67238489310363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70526524306621,0,0,-3.8504617905637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82775972850398,0,0,-4.62870641223501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90426308604583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.89782352136607,0,0,0,0,0,0,0,0,0,0,0,0,-3.31536954941058,0,0,5.74238850544586
"ERR1389645",0,0,0,-2.87738691513013,0,-4.98378033003927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55643759367152,0,0,0,-2.65971203936456,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52023906824982,0,0,0,0,0,0,0,0,0,-4.42787979861819,0,0,0,0,0,4.60675638568204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.913073245565899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63575718063144,0,-2.96238196172091,0,-2.69852307038187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56526535326815,0,0,0,0,-5.13099606912617,0,-4.67397906329816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1389647",0,-2.72340397920347,-4.71707406151567,-2.7282667718795,0,-4.72549666549722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49449676026624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51500905749752,0,0,0,0,0,0,0,0,0,4.32059512809709,0,0,0,0,0,0,0,0,0,0,-2.63870423143062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.35612346908162,4.57036979498482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.64896224769196,0,0,0,0,0,0,0,0,0,0,0,-2.83817280688522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.05419109035416,0,0,0,0,0,0,4.91585950218558,0,0,0,0,0,-2.68763904969485,0,0,-4.65512738647761
"ERR1389649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80923185745592,0,0,-2.15988082134082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7410233208559,0,0,0,-1.83525487171087,0,0,0,0,0,3.98322160791066,0,0,0,0,0,0,-2.03647519076969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17875468264153,0,0,0,0,-2.20872311203184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52727849876663,0,0,0,0,3.82562064989078,0,0,0,0,0,0,0,0,0,0,0,0,-1.97691642217513,0,0,0,0,-3.01288604742407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4241196855246,0,0,0,0,0,0,0,0,0,-5.21847171155386,0,0,0,0,0,0,0,0,0,0,0,0,-3.68103723937812,0,0,6.37574352315598
"ERR1389653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61684684338849,0,0,0,0,0,0,0,0,-2.28559559599934,0,0,0,0,0,0,0,-4.5325116883751,0,0,0,0,0,0,0,0,0,-4.9188579299246,0,0,0,0,0,0,0,0,0,3.95876769782652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185011433427816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52631790944603,0,-3.18629373308842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20462104365567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16985696320922,0,0,0,0,0,-4.37571097523171,0,0,0,0,-5.51882263354745,0,0,0,0,0,0,0,0,3.81851565904714,0,-3.75830250543548,0,-2.28730113374157,0,0,-3.96172177585029
"ERR1389654",0,-2.64255362712767,-4.57703714391054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22416671525437,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19029750271226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85236975532414,0,0,0,0,0,0,0,0,0,0,0,-5.19940143236007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79370655838887,0,0,0.830199420958987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11274612664887,0,0,0,0,0,0,0,0,0,0,0,-2.07519830748567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.02968101351555,0,0,0,0,0,0,0,0,0,0,-3.6593836348502,0,0,0,0,0,0,3.59434890434612,0,0,0,-3.51551063856682,0,-2.54082005138987,0,0,4.40082942189703
"ERR1389655",0,-2.36155718651451,-4.09033703202254,0,0,0,0,0,0,0,0,0,0,0,-3.48134519470011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.02986675590635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11956025367808,-4.38328118434238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6997862607887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108660695658005,0,0,-4.67616697326242,0,0,-3.67118604907401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55564872405748,0,0,0,0,0,0,0,0,0,0,0,-2.0861191764895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42651343636614,0,0,0,0,0,0,3.61326440432356,0,0,0,0,0,-2.25054131533484,0,0,3.89805190269283
"ERR1389669",0,-2.23439237398083,-3.87008111577923,0,0,0,0,0,0,-2.28989562794561,0,0,0,0,0,0,0,0,-3.96621557163163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30794212994782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3598708443925,0,0,0,0,0,0,0,0,0,3.99747302999835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52000132658092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36477033277912,0,0,0,0,0,0,-5.66232827738626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.273421915085,0,0,0,0,-3.36106033044481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45696021334496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93768226396776,0,0,0,0,0,0,0,0,0,-5.82152725963466,0,0,0,0,0,0,0,0,-4.25557992168873,0,0,0,0,0,0,0
"ERR1389671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33290059484257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09847333745211,-2.313979873986,0,0,0,0,0,-2.21643943922443,0,0,-4.04070235927499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76145119750929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.00793070943559,0,0,0,0,0,0,0,0,0,0,0,-3.83898572063619,0,-4.3358975464535,0,0,4.78297377670801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38275840922232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13625984644763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.85910943450394,0,0,0,0,0,0,0,-3.70011059221659,0,0,0,0,-2.90545508561019,0,0,5.03239582738623
"ERR1389675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49208225345973,0,0,0,0,0,0,0,0,0,0,-2.60282880851081,0,0,0,0,0,-4.316413079633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50823173974469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36432962578499,0,0,0,0,-2.89999753302019,0,0,0,0,0,0,0,0,0,-2.5606296198973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09513903769992,0,0,0,0,0,0,0,0,0,0,0,-2.42393395110432,0,-5.02294306901537,0,0,0,0,0,0,-2.61597924286464,4.43514060102791,0,0,0,0,0,-3.27085293717454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19837675750386,0,0,0,0,-4.53100896018712,0,-5.6652834712722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1389682",0,-2.36431620340855,4.09511578946197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23895856435497,0,0,0,-2.67707592370312,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.55286768598467,0,0,0,0,0,0,0,0,0,-0.0331873496919638,0,0,0,0,0,-4.63683151557318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94463890874549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.72031320810139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.10026419989136,0,0,0,0,0,-2.92179835219554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0607031954737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1389683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44334865640643,0,0,0,0,0,0,0,0,0,0,0,0,-2.46964691981707,0,0,0,-4.23200401350108,0,0,0,0,0,0,0,0,0,-5.83552237365814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27755394187915,0,0,0,0,0,0,0,0,0,0,0,-2.31918929083749,0,0,0,0,0,0,0,0,0,0,0,-2.71825620330836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.618212527572186,0,0,-4.01695368410016,0,0,0,0,0,0,0,0,0,0,0,-4.70815785211936,-2.67848975121001,0,0,0,0,-3.23856208396746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66664205406379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63928033664825,0,0,0,0,0,0,0,0,0,-5.60935407289778,0,0,0,0,0,0,0,0,-4.61875952323832,0,0,0,0,0,0,0
"ERR1389684",0,-2.15552955841052,3.73348671238353,0,0,0,0,0,0,-2.32357314431862,0,0,0,0,0,0,0,0,-4.02454674106241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1793900758847,0,0,0,0,0,0,0,0,0,0,0,0,-2.35605693830406,0,0,0,-3.7748143409437,0,0,0,0,0,0,0,0,0,-2.4694350171347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0808103226678,0,0,0,0,0,0,0,0,0,0,0,-2.36858520127546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27718691566703,0,0,4.10250991066485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9072909724315,0,-3.49612012753014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17400698438968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.03557567663769,0,0,0,0,-6.05545769024638,0,0,0,0,0,0,0,-3.76549055297252,0,0,0,0,0,0,0,0
"ERR1389691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55075450526738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.41803640075831,0,0,0,0,0,0,0,0,0,-2.57266694355233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.83877549164191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45598985718557,0,0,-0.335181716121074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22075768257541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32712982905999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.84646513751953,0,0,0,0,0,0,0,0,4.03070709974097,0,0,0,-5.08030355646564,0,0,0.701939185068683
"ERR1389694",0,0,0,0,0,0,0,0,0,0,0,0,4.63475517364135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22864776199253,0,0,0,0,0,0,0,0,0,0,-2.25459797660345,0,-2.52849383278226,0,0,0,-3.86013115594574,0,0,0,0,0,0,0,0,0,-2.93219250513433,0,0,0,0,0,0,0,0,3.90507824611917,0,0,0,0,0,0,-4.37947978500345,0,0,0,0,0,0,0,0,-2.16973653370678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75809391541853,0,0,0,0,0,0,-5.07870639646532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21038433991681,0,-2.92134831963852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82849798099052,0,0,0,0,-5.05992371621988,0,0,0,0,0,0,0,0,0,0,0,0,-2.30414240718354,0,0,-3.99089171711595
"ERR1389697",0,0,0,-2.40523572972881,0,-4.1659904880703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54900305613866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4150028018805,0,0,0,0,0,0,0,0,0,-4.93915724058692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20250599848078,0,0,0,0,0,0,0,0,-2.23295584552569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149482610999082,-3.81485229334393,0,0,-2.81116268940211,0,0,3.86759297550842,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49766961306976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86907660638642,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.32609067035772,0,0,0,0,0,0,0,0,0,0,0,0,-2.81393853749499,0,0,4.87388451631739
"ERR1389700",0,-2.40967987452936,-4.17368797266104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50133786192892,0,0,0,0,0,0,0,0,0,0,0,0,-2.85159382136215,0,0,0,-4.33244426375659,0,0,0,0,0,0,0,0,0,-2.66512228075356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93910538114873,0,0,0,0,-2.60723942667458,0,0,0,0,0,0,0,0,-2.61859607591054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.61612719864901,-4.51587115449712,0,0,0,0,0,4.53554144797754,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89050366943629,0,0,0,0,0,0,0,0,0,0,0,-2.40308781389334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.00649921492793,0,0,0,0,0,0,4.16227018871288,0,0,0,0,0,0,0,0,0
"ERR1389703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32115698280475,0,0,0,0,0,0,0,0,-2.18153199523733,0,0,0,-4.80172699451044,0,0,0,-4.02036182656111,0,0,0,0,0,0,0,0,0,-2.95264632967824,0,0,0,0,0,0,0,0,0,-3.77852425408816,0,0,0,0,0,-0.449710496628429,0,0,0,0,0,0,0,0,0,0,0,-2.31548680631795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11413345978448,0,0,4.01054079279809,0,0,0,0,0,0,0,0,0,0,0,0,-2.36641622313811,0,0,0,0,-3.2671919617799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.09875313033046,0,0,0,0,0,0,0,0,0,-5.65894247588342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1389709",0,-2.26953683287152,-3.93095310418243,-2.43078247616195,0,-4.21023875086058,0,0,0,0,0,0,4.23726618213273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42410127175089,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.54777187509641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19866656536486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445737603918321,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5111370660434,0,0,0,0,0,0,-3.15614345810092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31685682984981,0,0,0,0,0,0,0,0,-4.34941698315661,0,-5.46660082540693,0,0,0,0,0,0,0,0,0,0,-4.01291374316284,0,0,0,0,0
"ERR1389710",0,0,0,-2.14418112233504,0,-3.71383064451435,0,-2.95457408928204,0,0,-5.11747243736305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4071635551552,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41493937079521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.16932957965694,0,0,0,0,0,0,0,0,-2.18007719530447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14717198967774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.77600446668961,0,0,0,0,0,0,-0.628676580827068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71901097871061,0,0,0,0,0,-3.17805870998422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.50455915512947,0,0,0,0,0,0,0,0,0,0,0,0,-2.09647104766625,0,0,-3.6311943711551
